Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CommanderExtensions,0,1,0,0,1,16,1,0,0,0,3,0
FrozenUIPlugin,2,3,0,2,0,261,7,0,0,0,3,1
ActiveArea,0,0,0,0,0,16,0,0,0,0,0,12
ChangeWidgetStatus,1,3,0,0,2,30,3,0,1,0.33,1,1
ColorizeSkinnedWidget,2,5,0,0,2,59,8,0,2,0.5,3,0
ResNames,19,0,0,19,0,22,0,0,0,0,0,1
CloseDialog,0,1,0,0,1,18,1,0,1,0,2,0
CloseWindow,0,1,0,0,1,17,1,0,1,0,1,0
Quit,0,1,0,0,1,17,1,0,1,0,0,0
Skin,12,5,2,0,3,560,21,0,0,0,4,7
Script,0,3,0,0,3,30,3,3,0,0,0,5
Appearance,0,1,5,0,1,65,12,0,0,0,1,2
InternalScripts,1,1,0,0,0,107,3,0,0,0,1,6
CloseButton,0,1,0,0,1,7,1,0,1,0,1,1
MaximizeButton,0,1,0,0,1,7,1,0,1,0,1,1
MinimizeButton,0,1,0,0,1,7,1,0,1,0,1,1
RestoreButton,0,1,0,0,1,7,1,0,1,0,1,1
ScrollCursor,2,2,0,0,2,30,7,0,1,0.25,1,1
ScrollDecreaseButton,0,1,0,0,1,9,1,0,1,0,1,1
ScrollIncreaseButton,0,1,0,0,1,9,1,0,1,0,1,1
Button,12,7,8,0,5,218,20,7,1,0.85,2,2
CheckButton,13,10,11,0,5,313,53,1,1,0.9,4,0
CommandGrid,31,9,21,0,3,520,37,0,1,0.77,7,0
DropDownButton,16,6,13,0,2,261,16,0,1,0.71,3,0
ListBox,7,5,4,0,2,185,18,0,1,0.63,3,1
MultiLineWidget,18,6,9,0,1,293,19,2,1,0.62,5,0
Panel,0,1,0,0,1,14,1,0,1,0,0,4
ProgressBar,7,5,5,0,1,150,12,0,1,0.66,4,0
RadioButton,1,2,1,0,1,43,7,0,2,1,0,0
ScrollBar,14,7,12,0,1,292,19,0,1,0.65,6,3
TextBlock,1,2,1,0,1,40,3,0,2,0.5,1,0
TextBox,13,8,4,0,3,219,33,0,1,0.72,2,0
WindowStatus,0,0,0,0,0,11,0,0,0,0,0,1
Window,22,21,13,0,6,503,52,0,1,0.88,10,1
Widget,20,31,14,0,11,719,82,10,0,0.95,7,12
WidgetController,18,15,14,0,3,446,61,0,0,0.88,4,4
