Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,AddDataGridColumnsUserInterface,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\AddDataGridColumnsUserInterface.xaml.cs,EditColumn,The length of the statement  "		EditDataGridColumnsUserInterface ui = new EditDataGridColumnsUserInterface (_context' columnModel' _dataSourceProperties); " is 122.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,DataGridHelper,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\DataGridHelper.cs,CreateDataTemplate,The length of the statement  "	s = "<DataTemplate xmlns='http://schemas.microsoft.com/winfx/2006/xaml/presentation'>" + System.Environment.NewLine + s + System.Environment.NewLine + "</DataTemplate>"; " is 169.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,DesignerDialog,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\DesignerDialog.cs,InitializeComponent,The length of the statement  "	System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager (typeof(DesignerDialog)); " is 135.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,DesignerDialog,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\DesignerDialog.cs,InitializeComponent,The length of the statement  "	this.elementHost1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom) | System.Windows.Forms.AnchorStyles.Left) | System.Windows.Forms.AnchorStyles.Right))); " is 236.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,DesignerDialog,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\DesignerDialog.cs,InitializeComponent,The length of the statement  "	this.cancel_Button.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 152.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,DesignerDialog,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\DesignerDialog.cs,InitializeComponent,The length of the statement  "	this.ok_Button.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 148.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,DataGridMenuProvider,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\DataGridMenuProvider.cs,AddColumns,The length of the statement  "			PropertyDescriptorCollection dataSourceProperties = System.Windows.Forms.ListBindingHelper.GetListItemProperties (dataSource); " is 126.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,WpfToolkitControlsVisualStudioAttributeTableBuilder,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\VisualStudioMetadata.cs,AddDataGridAttributes,The length of the statement  "		// for the same category. IF you derive from CategoryAttribute you need to override TypeId so that is has the same value  " is 120.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,WpfToolkitControlsVisualStudioAttributeTableBuilder,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\VisualStudioMetadata.cs,AddDataGridAttributes,The length of the statement  "			builder.AddCustomAttributes (DataGrid.ItemsSourceProperty' new WorkaroundCategoryAttribute (wpfContentCategoryAttribute' "Rows")); " is 130.
Long Statement,Microsoft.Windows.Controls.Design.VisualStudio,WpfToolkitControlsVisualStudioAttributeTableBuilder,F:\newReposMay17\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitVisualStudioDesign\VisualStudio\VisualStudioMetadata.cs,AddDataGridAttributes,The length of the statement  "			builder.AddCustomAttributes (DataGrid.AlternationCountProperty' new WorkaroundCategoryAttribute (wpfContentCategoryAttribute' "Rows")); " is 135.
