Namespace,Type,Method,LOC,CC,PC
Ookii.Dialogs.Wpf.Sample,App,InitializeComponent,8,1,0
Ookii.Dialogs.Wpf.Sample,App,Main,5,1,0
Ookii.Dialogs.Wpf.Sample,MainWindow,MainWindow,4,1,0
Ookii.Dialogs.Wpf.Sample,MainWindow,_showDialogButton_Click,26,7,2
Ookii.Dialogs.Wpf.Sample,MainWindow,ShowTaskDialog,31,4,0
Ookii.Dialogs.Wpf.Sample,MainWindow,ShowTaskDialogWithCommandLinks,25,2,0
Ookii.Dialogs.Wpf.Sample,MainWindow,ShowProgressDialog,6,2,0
Ookii.Dialogs.Wpf.Sample,MainWindow,ShowCredentialDialog,22,2,0
Ookii.Dialogs.Wpf.Sample,MainWindow,ShowFolderBrowserDialog,9,3,0
Ookii.Dialogs.Wpf.Sample,MainWindow,ShowOpenFileDialog,9,3,0
Ookii.Dialogs.Wpf.Sample,MainWindow,ShowSaveFileDialog,10,3,0
Ookii.Dialogs.Wpf.Sample,MainWindow,TaskDialog_HyperLinkClicked,3,1,2
Ookii.Dialogs.Wpf.Sample,MainWindow,_sampleProgressDialog_DoWork,14,3,2
Ookii.Dialogs.Wpf.Sample,MainWindow,InitializeComponent,13,2,0
Ookii.Dialogs.Wpf.Sample,MainWindow,Connect,21,3,2
Ookii.Dialogs.Wpf.Sample.Properties,Resources,Resources,2,1,0
