Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
TraceLabSDK.Types.Contests,BoxPlotPoint,8,8,8,0,6,339,15,0,1,0.62,0,1,,TraceLabSDK.Types.Contests.BoxSummaryData
TraceLabSDK.Types.Contests,BoxSummaryData,1,8,1,0,7,141,17,0,1,0.5,2,1,TraceLabSDK.Types.Contests.BoxPlotPoint' TraceLabSDK.Types.Contests.Metric,TraceLabSDK.Types.Contests.DatasetResults
TraceLabSDK.Types.Contests,LineSeries,1,8,1,0,7,141,17,0,1,0.5,2,1,TraceLabSDK.Types.Contests.Point' TraceLabSDK.Types.Contests.Metric,TraceLabSDK.Types.Contests.DatasetResults
TraceLabSDK.Types.Contests,Point,2,6,2,0,5,114,8,0,1,0.5,0,1,,TraceLabSDK.Types.Contests.LineSeries
TraceLabSDK.Types.Contests,TLDataset,2,4,4,0,4,142,11,0,1,0.5,2,1,TraceLabSDK.Types.TLArtifactsCollection' TraceLabSDK.Types.TLSimilarityMatrix,TraceLabSDK.Types.Contests.TLDatasetsList
TraceLabSDK.Types.Contests,TLDatasetsList,1,3,0,0,2,56,6,0,1,0.67,1,0,TraceLabSDK.Types.Contests.TLDataset,
TraceLabSDK.Types.Contests,TLExperimentsResultsCollection,1,3,0,0,2,56,6,0,1,0.67,1,0,TraceLabSDK.Types.Contests.TLExperimentResults,
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,1,7,0,0,6,100,12,0,0,0.86,1,0,TraceLabSDK.Types.TLSimilarityMatrix,
TraceLabSDK.Types.Contests,Metric,2,7,2,0,6,80,7,2,1,1,0,3,,TraceLabSDK.Types.Contests.BoxSummaryData' TraceLabSDK.Types.Contests.LineSeries' TraceLabSDK.Types.Contests.DatasetResults
TraceLabSDK.Types.Contests,DatasetResults,4,12,2,0,11,218,25,0,1,0.42,3,1,TraceLabSDK.Types.Contests.BoxSummaryData' TraceLabSDK.Types.Contests.LineSeries' TraceLabSDK.Types.Contests.Metric,TraceLabSDK.Types.Contests.TLExperimentResults
TraceLabSDK.Types.Contests,TLExperimentResults,6,8,5,0,7,250,25,0,1,0.5,1,1,TraceLabSDK.Types.Contests.DatasetResults,TraceLabSDK.Types.Contests.TLExperimentsResultsCollection
TraceLabSDK.Types,PostingsCollection,1,5,0,0,4,60,8,0,0,0.8,1,1,TraceLabSDK.Types.TLPosting,TraceLabSDK.Types.TLTermEntry
TraceLabSDK.Types,TermEntryCollection,1,5,0,0,4,60,8,0,1,0.8,1,1,TraceLabSDK.Types.TLTermEntry,TraceLabSDK.Types.TLDictionaryIndex
TraceLabSDK.Types,TLDictionaryIndex,4,13,4,0,12,305,34,0,1,0.54,2,0,TraceLabSDK.Types.TermEntryCollection' TraceLabSDK.Types.TLTermEntry,
TraceLabSDK.Types,TLPosting,4,8,3,0,8,153,11,0,1,0.62,0,2,,TraceLabSDK.Types.PostingsCollection' TraceLabSDK.Types.TLTermEntry
TraceLabSDK.Types,TLTermEntry,7,13,6,0,12,294,28,0,1,0.62,2,2,TraceLabSDK.Types.PostingsCollection' TraceLabSDK.Types.TLPosting,TraceLabSDK.Types.TermEntryCollection' TraceLabSDK.Types.TLDictionaryIndex
TraceLabSDK.Types,NamespaceDoc,0,0,0,0,0,4,0,0,0,-1,0,0,,
TraceLabSDK.Types,TLArtifact,3,9,2,0,8,134,11,0,1,0.67,0,1,,TraceLabSDK.Types.TLArtifactsCollection
TraceLabSDK.Types,TLArtifactsCollection,5,11,4,0,10,220,19,0,1,0.64,1,1,TraceLabSDK.Types.TLArtifact,TraceLabSDK.Types.Contests.TLDataset
TraceLabSDK.Types,TLLinksList,1,3,0,0,3,57,7,0,1,0.67,1,1,TraceLabSDK.Types.TLSingleLink,TraceLabSDK.Types.TLSimilarityMatrix
TraceLabSDK.Types,TLKeyValuePairsList,2,5,1,0,5,89,8,0,1,0,0,0,,
TraceLabSDK.Types,TLSimilarityMatrix,6,13,7,0,13,394,36,0,1,0.23,3,2,TraceLabSDK.Types.TLLinksList' TraceLabSDK.Types.TLSingleLink' TraceLabSDK.Types.Generics.Collections.StringHashSet,TraceLabSDK.Types.Contests.TLSimilarityMatricesCollection' TraceLabSDK.Types.Contests.TLDataset
TraceLabSDK.Types,TLSingleLink,3,8,3,0,7,122,9,0,1,0.75,0,2,,TraceLabSDK.Types.TLSimilarityMatrix' TraceLabSDK.Types.TLLinksList
TraceLabSDK.Types,TLStopwords,1,10,0,0,9,141,18,0,1,0.7,0,0,,
TraceLabSDK.Types.Generics.Collections,StringList,0,0,0,0,0,4,0,0,0,-1,0,0,,
TraceLabSDK.Types.Generics.Collections,StringDoubleDictionary,1,5,0,0,4,60,8,0,0,0.8,0,0,,
TraceLabSDK.Types.Generics.Collections,StringHashSet,1,5,0,0,4,61,8,0,0,0.8,0,1,,TraceLabSDK.Types.TLSimilarityMatrix
