Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AdvSoftEng.Types,DocumentVectorEditor,C:\repos\CoEST_TraceLab\Main\Data\WM\AdvSoftEng\Source\AdvSoftEng.Types.UI.WPF\DocumentVectorEditor.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/AdvSoftEng.Types.UI.WPF;component/documentvectoreditor.xaml"' System.UriKind.Relative); " is 133.
Long Statement,AdvSoftEng.Types,NormalizedVectorCollectionEditor,C:\repos\CoEST_TraceLab\Main\Data\WM\AdvSoftEng\Source\AdvSoftEng.Types.UI.WPF\NormalizedVectorCollectionEditor.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/AdvSoftEng.Types.UI.WPF;component/normalizedvectorcollectioneditor.xaml"' System.UriKind.Relative); " is 145.
Long Statement,AdvSoftEng.Types,DocumentVectorCollectionEditor,C:\repos\CoEST_TraceLab\Main\Data\WM\AdvSoftEng\Source\AdvSoftEng.Types.UI.WPF\DocumentVectorCollectionEditor.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/AdvSoftEng.Types.UI.WPF;component/documentvectorcollectioneditor.xaml"' System.UriKind.Relative); " is 143.
Long Statement,AdvSoftEng.Types,NormalizedVectorEditor,C:\repos\CoEST_TraceLab\Main\Data\WM\AdvSoftEng\Source\AdvSoftEng.Types.UI.WPF\NormalizedVectorEditor.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/AdvSoftEng.Types.UI.WPF;component/normalizedvectoreditor.xaml"' System.UriKind.Relative); " is 135.
