Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Microsoft.Windows.Controls.Design,WpfToolkitControlsAttributeTableBuilder,C:\repos\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitDesign\WpfToolkitCommonMetadata.cs,AddDataGridAttributes,The length of the statement  "                    builder.AddCustomAttributes("RowValidationRules"' new NewItemTypesAttribute(typeof(ExceptionValidationRule)' typeof(DataErrorValidationRule))); " is 143.
Long Statement,Microsoft.Windows.Controls.Design,WpfToolkitControlsAttributeTableBuilder,C:\repos\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitDesign\WpfToolkitCommonMetadata.cs,AddDataGridColumnAttributes,The length of the statement  "                    builder.AddCustomAttributes(DataGridColumn.MaxWidthProperty' new EditorBrowsableAttribute(EditorBrowsableState.Always)); " is 120.
Long Statement,Microsoft.Windows.Controls.Design,WpfToolkitControlsAttributeTableBuilder,C:\repos\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitDesign\WpfToolkitCommonMetadata.cs,AddDataGridColumnAttributes,The length of the statement  "                    builder.AddCustomAttributes(DataGridColumn.MinWidthProperty' new EditorBrowsableAttribute(EditorBrowsableState.Always)); " is 120.
Long Statement,Microsoft.Windows.Controls.Design,Util,C:\repos\CoEST_TraceLab\Main\external\WPFToolkit\Source\WPFToolkitDesign\Util.cs,GetImage,The length of the statement  "            System.Uri resourceLocater = new System.Uri(ResourceLocationBase + "/Images/" + imageName' System.UriKind.RelativeOrAbsolute); " is 126.
