Namespace,Type,Method,LOC,CC,PC
TraceLabSDK.Types.Contests,BoxPlotPoint,BoxPlotPoint,9,1,0
TraceLabSDK.Types.Contests,BoxPlotPoint,BoxPlotPoint,10,1,8
TraceLabSDK.Types.Contests,BoxPlotPoint,BoxPlotPoint,59,5,1
TraceLabSDK.Types.Contests,BoxPlotPoint,percentile,15,2,2
TraceLabSDK.Types.Contests,BoxPlotPoint,Equals,12,3,1
TraceLabSDK.Types.Contests,BoxPlotPoint,GetHashCode,10,1,0
TraceLabSDK.Types.Contests,BoxPlotPoint,ReadData,10,1,1
TraceLabSDK.Types.Contests,BoxPlotPoint,WriteData,10,1,1
TraceLabSDK.Types.Contests,BoxSummaryData,BoxSummaryData,1,1,0
TraceLabSDK.Types.Contests,BoxSummaryData,BoxSummaryData,3,1,2
TraceLabSDK.Types.Contests,BoxSummaryData,AddPoint,3,1,1
TraceLabSDK.Types.Contests,BoxSummaryData,ReadXml,22,5,1
TraceLabSDK.Types.Contests,BoxSummaryData,WriteXml,12,2,1
TraceLabSDK.Types.Contests,BoxSummaryData,Equals,13,3,1
TraceLabSDK.Types.Contests,BoxSummaryData,ReadData,12,2,1
TraceLabSDK.Types.Contests,BoxSummaryData,WriteData,9,2,1
TraceLabSDK.Types.Contests,LineSeries,LineSeries,1,1,0
TraceLabSDK.Types.Contests,LineSeries,LineSeries,3,1,2
TraceLabSDK.Types.Contests,LineSeries,AddPoint,3,1,1
TraceLabSDK.Types.Contests,LineSeries,ReadXml,22,5,1
TraceLabSDK.Types.Contests,LineSeries,WriteXml,12,2,1
TraceLabSDK.Types.Contests,LineSeries,Equals,13,3,1
TraceLabSDK.Types.Contests,LineSeries,ReadData,12,2,1
TraceLabSDK.Types.Contests,LineSeries,WriteData,9,2,1
TraceLabSDK.Types.Contests,Point,Point,4,1,0
TraceLabSDK.Types.Contests,Point,Point,4,1,2
TraceLabSDK.Types.Contests,Point,Equals,13,3,1
TraceLabSDK.Types.Contests,Point,GetHashCode,3,1,0
TraceLabSDK.Types.Contests,Point,ReadData,4,1,1
TraceLabSDK.Types.Contests,Point,WriteData,4,1,1
TraceLabSDK.Types.Contests,TLDataset,TLDataset,1,1,0
TraceLabSDK.Types.Contests,TLDataset,TLDataset,3,1,1
TraceLabSDK.Types.Contests,TLDataset,ReadData,32,5,1
TraceLabSDK.Types.Contests,TLDataset,WriteData,31,4,1
TraceLabSDK.Types.Contests,TLDatasetsList,GetKeyForItem,3,1,1
TraceLabSDK.Types.Contests,TLDatasetsList,ReadData,17,3,1
TraceLabSDK.Types.Contests,TLDatasetsList,WriteData,8,2,1
TraceLabSDK.Types.Contests,TLExperimentsResultsCollection,GetKeyForItem,3,1,1
TraceLabSDK.Types.Contests,TLExperimentsResultsCollection,ReadData,17,3,1
TraceLabSDK.Types.Contests,TLExperimentsResultsCollection,WriteData,8,2,1
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,TLSimilarityMatricesCollection,1,1,0
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,GetKeyForItem,3,1,1
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,GetSchema,3,1,0
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,ReadXml,10,2,1
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,WriteXml,8,2,1
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,ReadData,17,3,1
TraceLabSDK.Types.Contests,TLSimilarityMatricesCollection,WriteData,8,2,1
