Architecture smell,Project,Namespace,Cause
Unstable Dependency,ConfigInjector,ConfigInjector.Configuration,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ConfigInjector.Infrastructure
Feature Concentration,ConfigInjector,ConfigInjector.Exceptions,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SettingParsingException]' [AmbiguousSettingException' ConfigurationException' ConfigurationSettingValidationException' ExtraneousSettingsException' MissingSettingException]. LCC (Lack of Component Cohesion) = 0.33
