Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.Completion.Providers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CodeAnalysis.CSharp.Completion.Providers' Microsoft.CodeAnalysis.CSharp.Completion,Microsoft.CodeAnalysis.CSharp.Completion.Providers.AttributeNamedParameterCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.CompletionUtilities' Microsoft.CodeAnalysis.CSharp.Completion.Providers.CrefCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.EnumAndCompletionListTagCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.ExplicitInterfaceCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.ExternAliasCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.SnippetCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.SpeculativeTCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.SuggestionModeCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.Providers.SymbolCompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.CSharpCompletionItem' Microsoft.CodeAnalysis.CSharp.Completion.CSharpCompletionService
Cyclic Dependency,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateParameterizedMember,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateParameterizedMember' Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateMethod,Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateParameterizedMember.CSharpCommonGenerationServiceMethods' Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateParameterizedMember.CSharpGenerateConversionService' Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateMethod.CSharpGenerateMethodService' Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateMethod.InvocationExpressionInfo
Unstable Dependency,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.Completion,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.CodeAnalysis.Completion.Providers' Microsoft.CodeAnalysis.CSharp.Completion.Providers,Microsoft.CodeAnalysis.CSharp.Completion.ICompletionProvider' Microsoft.CodeAnalysis.CSharp.Completion.CompletionUtilities
Unstable Dependency,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateParameterizedMember,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateMethod,Microsoft.CodeAnalysis.CSharp.GenerateMember.GenerateParameterizedMember.InvocationExpressionInfo
God Component,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 128,Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.AbstractKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.AddKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.AliasKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.AscendingKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.AsKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.AssemblyKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.AwaitKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.BoolKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ByKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ByteKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.CatchKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.CharKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.CheckedKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ChecksumKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ClassKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ContinueKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.DecimalKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.DefineKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.DescendingKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.DisableKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.DoKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.DoubleKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ElifKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ElseKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.EndIfKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.EndRegionKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.EnumKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.EqualsKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ErrorKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.EventKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ExplicitKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.FalseKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.FieldKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.FinallyKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.FloatKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ForEachKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ForKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.FromKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.GetKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.GlobalKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.GotoKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.GroupKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.HiddenKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.IfKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ImplicitKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.InterfaceKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.IntKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.IsKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.JoinKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.LetKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.LineKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.LockKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.LongKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.MethodKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ModuleKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.NamespaceKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ObjectKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.OnKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.OperatorKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.OrderByKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.OutKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.OverrideKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ParamKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ParamsKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.PragmaKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.PropertyKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ReadOnlyKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ReferenceKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.RefKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.RegionKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.RemoveKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.RestoreKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.SByteKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.SealedKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.SelectKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.SetKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ShortKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.SizeOfKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.StackAllocKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.StringKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.StructKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.SwitchKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ThrowKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.TrueKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.TryKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.TypeKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.TypeVarKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.UIntKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.ULongKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.UncheckedKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.UndefKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.UnsafeKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.UShortKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.VirtualKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.VolatileKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.WarningKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.WhenKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.WhileKeywordRecommender' Microsoft.CodeAnalysis.CSharp.Completion.KeywordRecommenders.YieldKeywordRecommender
Feature Concentration,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.ExtractMethod,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CSharpExtractMethodService' CSharpMethodExtractor' CSharpAnalyzer' CSharpCodeGenerator' CallSiteContainerRewriter' ExpressionCodeGenerator' MultipleStatementsCodeGenerator' SingleStatementCodeGenerator' PostProcessor' CSharpTriviaResult' CSharpSelectionResult' ExpressionResult' StatementResult' CSharpSelectionValidator' SelectionInfo]' [FormattingRule]' [CSharpSyntaxTriviaService' CSharpSyntaxTriviaServiceFactory]' [Extensions]. LCC (Lack of Component Cohesion) = 0.21,Microsoft.CodeAnalysis.CSharp.ExtractMethod.Extensions
Scattered Functionality,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.CodeFixes.SimplifyTypeNames,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.CodeAnalysis' Microsoft.CodeAnalysis,Microsoft.CodeAnalysis.Document' Microsoft.CodeAnalysis.SyntaxNode' Microsoft.CodeAnalysis.AnnotationExtensions
Scattered Functionality,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.CodeFixes.Suppression,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.CodeAnalysis.CSharp' Microsoft.CodeAnalysis,Microsoft.CodeAnalysis.CSharp.SyntaxFactory' Microsoft.CodeAnalysis.LocalizableString' Microsoft.CodeAnalysis.SyntaxTrivia' Microsoft.CodeAnalysis.SyntaxTriviaList
Scattered Functionality,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.CodeRefactorings.LambdaSimplifier,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.CodeAnalysis' Microsoft.CodeAnalysis.CSharp,Microsoft.CodeAnalysis.SemanticDocument' Microsoft.CodeAnalysis.CSharp.CSharpSyntaxVisitor' Microsoft.CodeAnalysis.Document
Scattered Functionality,CSharpFeatures,Microsoft.CodeAnalysis.CSharp.Completion.Providers,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.CodeAnalysis' Microsoft.CodeAnalysis.CSharp.Extensions' Microsoft.CodeAnalysis,Microsoft.CodeAnalysis.Document' Microsoft.CodeAnalysis.CSharp.Extensions.SyntaxTreeExtensions' Microsoft.CodeAnalysis.CSharp.Extensions.SyntaxTokenExtensions' Microsoft.CodeAnalysis.CSharp.Extensions.IDocumentExtensions' Microsoft.CodeAnalysis.SyntaxTree' Microsoft.CodeAnalysis.SyntaxNode' Microsoft.CodeAnalysis.TextDocument' Microsoft.CodeAnalysis.SyntaxToken
