Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Stacks.Actors.DI.Windsor,WindsorDependencyResolver,C:\repos\Ravadre_Stacks\Stacks.Actors.DI.Windsor\WindsorDependencyResolver.cs,Register,The length of the statement  "                        return actorSystem.CreateActor(() => kernel.Resolve<I>("$Stacks$Internal$Registration$" + typeof(TImpl).FullName' ctx.AdditionalArguments)' null' null); " is 152.
Long Statement,Stacks.Actors.DI.Windsor,WindsorDependencyResolver,C:\repos\Ravadre_Stacks\Stacks.Actors.DI.Windsor\WindsorDependencyResolver.cs,RegisterTransient,The length of the statement  "                        return actorSystem.CreateActor(() => kernel.Resolve<I>("$Stacks$Internal$Registration$" + typeof(TImpl).FullName' ctx.AdditionalArguments)' null' null); " is 152.
Long Statement,Stacks.Actors.DI.Windsor,WindsorDependencyResolver,C:\repos\Ravadre_Stacks\Stacks.Actors.DI.Windsor\WindsorDependencyResolver.cs,RegisterTransient,The length of the statement  "                Component.For<I>().ImplementedBy<TImpl>().Named("$Stacks$Internal$Registration$" + typeof(TImpl).FullName).LifestyleTransient() " is 127.
