Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
LightMock,Arrangement,2,12,0,0,10,130,13,2,0,0.17,2,3,LightMock.MatchInfo' LightMock.InvocationInfo,LightMock.Arrangement<TResult>' LightMock.MockContext<TMock>' LightMock.PropertyArrangement<TResult>
LightMock,Arrangement<TResult>,2,8,0,0,7,91,9,0,1,0.25,1,0,LightMock.Arrangement,
LightMock,ExpressionExtensions,0,3,0,0,3,36,3,0,0,-1,5,0,LightMock.MatchExpressionRewriter' LightMock.InvocationInfoBuilder' LightMock.InvocationInfo' LightMock.MatchInfoBuilder' LightMock.MatchInfo,
LightMock,IInvocationContext,0,3,0,0,0,28,3,1,0,-1,0,3,,LightMock.Tests.BarMock' LightMock.Tests.FooMock' LightMock.Tests.PropMock
LightMock,IInvocationInfoBuilder,0,1,0,0,0,12,1,1,0,-1,0,0,,
LightMock,IMatchInfoBuilder,0,1,0,0,0,12,1,1,0,-1,0,0,,
LightMock,IMockContext,0,5,0,0,0,41,5,1,0,-1,1,0,LightMock.Invoked,
LightMock,InvocationInfo,0,2,3,0,2,35,2,0,0,-1,0,6,,LightMock.Arrangement' LightMock.ExpressionExtensions' LightMock.InvocationInfoBuilder' LightMock.MatchInfo' LightMock.MockContext<TMock>' LightMock.Tests.MatchInfoTests
LightMock,InvocationInfoBuilder,2,2,0,0,1,50,6,0,1,0,1,1,LightMock.InvocationInfo,LightMock.ExpressionExtensions
LightMock,Invoked,1,4,2,0,2,62,4,0,0,0.75,0,3,,LightMock.IMockContext' LightMock.MockContext<TMock>' LightMock.Tests.MockContextTests
LightMock,MatchExpressionRewriter,0,6,0,0,1,53,7,0,0,-1,0,1,,LightMock.ExpressionExtensions
LightMock,MatchInfo,2,3,1,0,3,52,7,0,0,0,1,5,LightMock.InvocationInfo,LightMock.Arrangement' LightMock.ExpressionExtensions' LightMock.MatchInfoBuilder' LightMock.MockContext<TMock>' LightMock.Tests.MatchInfoTests
LightMock,MatchInfoBuilder,2,6,0,0,1,77,12,0,1,0,1,2,LightMock.MatchInfo,LightMock.ExpressionExtensions' LightMock.Tests.MatchInfoTests
LightMock,MockContext<TMock>,2,8,0,0,5,124,12,0,1,0.25,4,0,LightMock.Arrangement' LightMock.Invoked' LightMock.MatchInfo' LightMock.InvocationInfo,
LightMock,PropertyArrangement<TResult>,1,2,0,0,1,24,3,0,1,1,1,0,LightMock.Arrangement,
LightMock,The<TValue>,0,1,1,0,1,24,1,0,0,-1,0,0,,
ExpressionReflect,Evaluator,0,3,0,0,2,105,3,0,0,-1,2,0,ExpressionReflect.SubtreeEvaluator' ExpressionReflect.Nominator,
ExpressionReflect,SubtreeEvaluator,1,4,0,0,1,34,7,0,0,0,0,1,,ExpressionReflect.Evaluator
ExpressionReflect,Nominator,3,3,0,0,1,38,6,0,0,0,0,1,,ExpressionReflect.Evaluator
ExpressionReflect,ExpressionExecutionException,0,3,0,0,3,14,3,0,0,-1,0,0,,
ExpressionReflect,ExpressionExtensions,0,1,0,0,1,9,1,0,0,-1,1,0,ExpressionReflect.ExpressionReflectionExecutor,
ExpressionReflect,ExpressionReflectionExecutor,5,32,0,0,1,500,56,0,0,0.06,0,1,,ExpressionReflect.ExpressionExtensions
ExpressionReflect,TypeExtensions,0,4,0,0,0,45,7,0,0,-1,0,0,,
