Method,LOC,CC,PC
AutoLoadModule:AutoLoadModuleJs,19,5,1
AutoLoadModule:LoadJsFiles,16,3,2
ChartHelper:ChartToolBar,95,41,6
DeskTopHelpler:CreateHtml,106,23,2
DeskTopHelpler:DeskTop,3,1,2
DeskTopHelpler:Left,3,1,0
DeskTopHelpler:ParseProc,30,6,1
DeskTopHelpler:ParseSql,4,1,1
DeskTopHelpler:PaseProcParams,22,6,1
DeskTopHelpler:Right,3,1,0
DeskTopHelpler:Top,3,1,0
DynQueryExtend:ReturnBuild,18,1,0
DynQueryExtend:ReturnBuildDict,14,1,0
DynQueryExtend:GetListConfig,26,4,3
DynQueryExtend:BuildSearch,60,12,6
JqGridSys_Config_ListPage:JqGrid,266,9,10
JqGridSys_Config_ListPage:JqGridExtendsJs,18,5,3
JqGridSys_Config_ListPage:FormOperForList,151,2,4
JqGridSys_Config_ListPage:AutoBindValidate,6,1,2
JqGridSys_Config_ListPage:AutoBindValidate,6,1,3
JqGridSys_Config_ListPage:AutoBindValidate,61,4,4
JqGridSys_Config_ListPage:AutoBindForm,112,9,10
JqGridSys_Config_ListPage:AutoBindForm,96,7,11
JqGridSys_Config_ListPage:CreateDetailTab,30,3,5
JqGridSys_Config_ListPage:CreateFormElement,113,44,6
JqGridSys_Config_ListPage:CreateFormElement,144,53,8
JqGridSys_Config_ListPage:CreateFormScript,85,32,7
JqGridSys_Config_ListPage:AutoBindForm,266,47,14
JqGridSys_Config_ListPage:AutoBindForm,17,3,6
JqGridSys_Config_ListPage:AutoBindForm,17,3,7
JqGridSys_Config_ListPage:AutoBindForm,17,3,7
JqGridSys_Config_ListPage:ParseDefaultValue,37,11,1
JqGridSys_Config_ListPage:SysComm_JqGrid,31,4,5
JqGridSys_Config_ListPage:GetListConfig,26,4,3
JsTreeHelper:Dtree,13,2,5
JsTreeHelper:DtreeAppendChildren,14,4,5
JsTreeHelper:DtreeRenderLi,3,1,4
JsTreeHelper:TreeView,3,1,5
JsTreeHelper:JsTreeJavascriptInit,36,1,4
JsTreeHelper:TreeView,3,1,5
JsTreeHelper:TreeView,33,5,9
JsTreeHelper:AppendChildren,15,4,4
JsTreeHelper:RenderLi,3,1,3
MenuHelper:BindLeftMenu,14,3,3
MenuHelper:BindTopMenu,14,3,3
MenuHelper:TopMenuMax,14,3,1
MenuHelper:LeftMenuMax,29,4,4
MenuHelper:LeftMenuMin,19,1,5
MenuHelper:GetChildListMenu,7,2,3
MenuHelper:GenerateChild,15,4,3
ReferConfig:ReferControl,153,6,4
ReferConfig:ReferControl,179,6,5
ReferConfig:ReferControlEx,186,7,5
ScriptExtensions:GetRegisteredScriptIncludes,8,2,0
ScriptExtensions:RegisterScriptInclude,6,2,2
ScriptExtensions:RenderScripts,8,2,1
ScriptExtensions:AddClientScript,11,1,2
ScriptExtensions:ClientScripts,10,2,1
SysErp:InitConfig,10,2,1
ToolBarControlExtends:IsHavePermission,8,2,2
ToolBarControlExtends:GenToolbarHelper,3,1,4
ToolBarControlExtends:GenToolbarHelper,252,17,11
ToolBarControlExtends:GenToolbarNoPermissionHelper,254,16,4
ToolBarControlExtends:Common_ToolBarForListPage,202,6,10
ToolBarControlExtends:Common_ToolBar_Extends,78,12,7
ToolBarControlExtends:Common_ToolBar,93,2,2
ADOBse_Dict:Add,122,20,1
ADOBse_Dict:AddWithReturn,122,20,1
ADOBse_Dict:Update,213,54,1
ADOBse_Dict:Delete,21,3,1
ADOBse_Dict:GetByKey,59,21,1
ADOBse_Dict:GetListByWhere,65,22,1
ADOBse_Dict:GetAll,60,21,0
ADOChartDetail:Add,104,17,1
ADOChartDetail:AddWithReturn,104,17,1
ADOChartDetail:Update,180,45,1
ADOChartDetail:Delete,21,3,1
ADOChartDetail:GetByKey,53,18,1
ADOChartDetail:GetListByWhere,59,19,1
ADOChartDetail:GetAll,54,18,0
ADOChartMain:Add,262,44,1
ADOChartMain:AddWithReturn,262,44,1
ADOChartMain:Update,483,130,1
ADOChartMain:Delete,5,1,1
ADOChartMain:GetByKey,111,47,1
ADOChartMain:GetListByWhere,118,48,1
ADOChartMain:GetAll,112,47,0
ADOChartToolBar:Add,86,14,1
ADOChartToolBar:AddWithReturn,86,14,1
ADOChartToolBar:Update,147,36,1
ADOChartToolBar:Delete,21,3,1
ADOChartToolBar:GetByKey,47,15,1
ADOChartToolBar:GetListByWhere,53,16,1
ADOChartToolBar:GetAll,48,15,0
ADOComm:ListDataByCode,5,1,2
ADOComm:GetTableKeyCode,10,1,1
ADOComm:UserPermissionList,5,1,1
ADOComm:UserNotPermisionnList,5,1,1
ADOComm:UserPermissionArray,8,2,1
ADOComm:GenTableKeyCode,10,1,1
ADOComm:GetMax,7,1,2
ADOComm:GetCount,7,1,2
ADOComm:ExcuteProc,8,1,2
ADOComm:ExcuteProc,8,1,1
ADOComm:GetInitialRecords,7,1,2
ADOComm:GetInitialORecords,7,1,2
ADOSys_Bug:Add,92,15,1
ADOSys_Bug:AddWithReturn,92,15,1
ADOSys_Bug:Update,158,39,1
ADOSys_Bug:Delete,21,3,1
ADOSys_Bug:GetByKey,50,16,1
ADOSys_Bug:GetListByWhere,56,17,1
ADOSys_Bug:GetAll,51,16,0
ADOSys_BugLog:Add,56,9,1
ADOSys_BugLog:AddWithReturn,56,9,1
ADOSys_BugLog:Update,92,21,1
ADOSys_BugLog:Delete,21,3,1
ADOSys_BugLog:GetByKey,38,10,1
ADOSys_BugLog:GetListByWhere,44,11,1
ADOSys_BugLog:GetAll,39,10,0
ADOSys_Config_Field_Refer:Add,52,9,1
ADOSys_Config_Field_Refer:AddWithReturn,52,9,1
ADOSys_Config_Field_Refer:Update,98,25,1
