Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,DbUp.SQLite,SQLiteScriptExecutor,D:\research\architectureSmells\repos\DbUp_DbUp\src\dbup-sqlite\SQLiteScriptExecutor.cs,SQLiteScriptExecutor,The method has 6 parameters. Parameters: connectionManagerFactory' log' schema' variablesEnabled' scriptPreprocessors' journalFactory
Long Statement,DbUp.SQLite,SQLiteScriptExecutor,D:\research\architectureSmells\repos\DbUp_DbUp\src\dbup-sqlite\SQLiteScriptExecutor.cs,ExecuteCommandsWithinExceptionHandler,The length of the statement  "                Log().WriteError("Script block number: {0}; Error Code: {1}; Message: {2}"' index' exception.SqliteErrorCode' exception.Message); " is 129.
Long Statement,DbUp.SQLite,SQLiteScriptExecutor,D:\research\architectureSmells\repos\DbUp_DbUp\src\dbup-sqlite\SQLiteScriptExecutor.cs,ExecuteCommandsWithinExceptionHandler,The length of the statement  "                Log().WriteError("Script block number: {0}; Error Code: {1}; Message: {2}"' index' exception.ErrorCode' exception.Message); " is 123.
