Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ColumnAttribute,3,6,14,0,6,135,10,0,0,1,0,3
DataAdapter,2,3,4,0,2,79,9,1,0,0.83,2,2
DatabaseEntityCollection,1,10,2,0,9,74,10,0,0,1,0,1
DataSource,1,9,1,0,7,108,12,1,0,0,1,2
DatabaseEntity,1,6,1,0,4,172,30,4,0,0,4,0
DbCommandException,0,1,1,0,1,11,1,0,0,0,0,1
EntitySource,1,13,0,0,13,108,16,0,0,0.85,1,2
LengthType,0,0,0,0,0,7,0,0,0,0,0,1
EnumStorageMethod,0,0,0,0,0,5,0,0,0,0,0,2
TimestampBehavior,0,0,0,0,0,6,0,0,0,0,0,0
ICommandProvider,0,7,0,0,0,10,7,1,0,0,0,1
IDbCommandExtensions,0,9,0,0,8,164,23,0,0,0,1,0
IDbConnectionExtensions,0,1,0,0,1,10,1,0,0,0,0,0
IntKeyedDatabaseEntity,0,2,1,0,0,15,2,0,1,0,0,0
JsonResultBuilder,0,2,4,0,2,29,2,0,1,0,0,0
IJsonResultBuilder,0,1,4,0,0,19,1,1,0,0,0,0
ManyToManyRelationshipAttribute,0,2,0,0,2,10,2,0,0,0,0,0
OneToManyRelationshipAttribute,0,4,4,0,4,81,19,0,0,0,2,1
TableAttribute,0,6,4,0,6,57,9,0,0,0,0,1
UniqueKeyedDatabaseEntity,0,2,1,0,0,16,2,0,1,0,0,0
ColumnInfo,0,0,4,0,0,19,0,0,0,0,0,0
TableInfo,0,0,5,0,0,23,0,0,0,0,0,0
SqlCommandProivder,0,12,0,0,10,281,67,0,1,0,4,0
SqlDataAdapter,0,1,0,0,1,13,1,0,1,0,0,0
