Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Category,1,4,4,0,3,75,9,0,0,0,2,0
Email,6,3,0,0,2,87,19,0,0,0.28,1,1
Price,0,1,5,0,1,48,4,0,0,0,1,0
Product,0,7,8,0,7,110,11,0,0,0,5,0
Quantity,0,2,2,0,2,38,6,0,0,0,2,0
DB,1,1,0,0,1,31,4,0,0,0,0,6
tIMSdbEntities,4,8,4,0,7,115,8,0,0,1,4,4
Categories,3,7,3,0,1,87,7,0,0,1,0,1
Prices,5,11,5,0,1,129,11,0,0,1,0,2
Products,5,11,5,0,1,131,11,0,0,1,0,2
Quantities,4,9,4,0,1,111,9,0,0,1,0,2
CorporateInventory,0,1,0,0,1,45,8,0,0,0,3,1
CsvExport,2,5,1,0,4,112,12,0,0,0.7,0,1
