Namespace,Type,Method,LOC,CC,PC
DI,CommonConventions,RegisterDefaultConventions,26,7,5
DI,CommonConventions,RegisterAllImplementationsOfInterface,16,5,5
DI,CommonConventions,RegisterAllImplementationsOfInterfaceSingle,18,5,5
DI,CommonConventions,IsExcludedType,3,1,3
DI,CommonConventions,IsExcludedType,3,1,2
DI,CommonConventions,IsExcludedType,4,2,2
DI,CommonConventions,IsExcludedType,3,1,1
DI,CommonConventions,IsDefaultType,3,1,2
DI,CommonConventions,IsAdapterType,4,1,2
DI,CommonConventions,GetInterfaces,3,1,1
DI,CommonConventions,GetImplementationsOfInterface,8,1,2
DI,IDependencyInjectionContainer,GetInstance,0,1,1
DI,IDependencyInjectionContainer,TryGetInstance,0,1,1
DI,IDependencyInjectionContainer,GetAllInstances,0,1,1
DI,IDependencyInjectionContainer,Release,0,1,1
DI,DependencyInjectionContainerExtensions,GetInstance,3,1,1
DI.Autofac,AutofacDependencyInjectionContainer,AutofacDependencyInjectionContainer,5,2,1
DI.Autofac,AutofacDependencyInjectionContainer,GetInstance,7,2,1
DI.Autofac,AutofacDependencyInjectionContainer,TryGetInstance,7,2,1
DI.Autofac,AutofacDependencyInjectionContainer,GetAllInstances,5,1,1
DI.Autofac,AutofacDependencyInjectionContainer,Release,3,1,1
DI.Autofac.Modules,MvcModule,Load,8,1,1
DI.Autofac.Modules,MvcSiteMapProviderModule,Load,163,1,1
