Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Application,0,1,0,0,0,10,1,0,0,0,0,6
AppDelegate,3,1,0,0,1,26,1,0,0,0,1,0
MainMenuViewController,2,2,0,0,2,61,4,0,0,0.5,3,1
EncoderViewController,0,2,1,0,2,41,2,0,0,0,3,1
DecoderViewController,0,3,1,0,2,57,4,0,0,0,3,1
BarcodeElement,3,4,4,0,4,76,6,0,0,1,2,1
ImageDisplayElement,0,3,3,0,3,42,4,0,0,0,0,1
