Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,FunctionalTests,MaxLengthProperties,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' Prop1' Prop2
Unnecessary Abstraction,FunctionalTests,EntityWithConfiguredDuplicateColumn,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' Description' Details
Unnecessary Abstraction,FunctionalTests,EntityWithDescBase,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id
Unnecessary Abstraction,FunctionalTests,EntityWithDescA,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Description' Complex
Unnecessary Abstraction,FunctionalTests,EntityWithDescB,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Description' NotDescription' Complex
Unnecessary Abstraction,FunctionalTests,EntityWithDescC,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Description' Complex
Unnecessary Abstraction,FunctionalTests,ComplexWithDesc,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Description
Unnecessary Abstraction,FunctionalTests,SplitProduct,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' Name' Detail
Unnecessary Abstraction,FunctionalTests,SplitProductDetail,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' Name' Product
Unnecessary Abstraction,FunctionalTests,DecimalKey,C:\research\architectureSmells\repos\mono_entityframework\test\EntityFramework\FunctionalTests.Transitional\CodeFirst\AdvancedMappingScenarioTests.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' DecimalDependents
