Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Wallpaper.WPF.Model,PageInfoBase,C:\repos\distantmoon_WallPaperManagement\Wallpaper.WPF\Model\PageInfoBase.cs,PageInfoBase,The method has 5 parameters.
Long Statement,Wallpaper.WPF,App,C:\repos\distantmoon_WallPaperManagement\Wallpaper.WPF\App.xaml.cs,Current_DispatcherUnhandledException,The length of the statement  "	MessageBox.Show ("我们很抱歉，当前应用程序遇到一些问题，该操作已经终止，请进行重试，如果问题继续存在，请联系管理员." + e.Exception.Message' "意外的操作"' MessageBoxButton.OK' MessageBoxImage.Information); " is 151.
Long Statement,Wallpaper.WPF,App,C:\repos\distantmoon_WallPaperManagement\Wallpaper.WPF\App.xaml.cs,CurrentDomain_UnhandledException,The length of the statement  "	MessageBox.Show ("我们很抱歉，当前应用程序遇到一些问题，该操作已经终止，请进行重试，如果问题继续存在，请联系管理员." + e.ExceptionObject.ToString ()' "意外的操作"' MessageBoxButton.OK' MessageBoxImage.Information); " is 161.
Magic Number,Wallpaper.WPF.Model,PageInfoBase,C:\repos\distantmoon_WallPaperManagement\Wallpaper.WPF\Model\PageInfoBase.cs,PageInfoBase,The following statement contains a magic number: this.RecordPerPage = 23;  
