Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SqlServerProvider,0,2,0,0,2,10,2,0,1,0,2,0
DiskProvider,0,2,0,0,2,9,2,0,1,0,1,0
AffinityGroupProvider,0,2,0,0,2,9,2,0,1,0,1,0
BaseProvider,2,12,1,0,8,102,14,14,0,0.62,5,0
DeploymentProvider,0,18,0,0,16,122,19,0,1,0,6,1
HostedServiceProvider,0,4,0,0,4,33,6,0,1,0,4,1
OSImageProvider,0,2,0,0,2,9,2,0,1,0,1,0
SqlDatabaseProvider,1,3,1,0,3,27,3,0,1,0.33,5,0
StorageServiceProvider,0,3,0,0,3,16,3,0,1,0,4,0
SubscriptionAccountProvider,3,7,1,0,5,78,13,0,1,0.57,2,0
SubscriptionProvider,0,3,0,0,3,13,3,0,1,0,1,0
VirtualMachineProvider,0,8,0,0,8,88,13,0,1,0,10,0
VirtualNetworkProvider,0,7,0,0,5,213,31,0,1,0,4,0
WebSiteProvider,1,3,1,0,3,26,3,0,1,0.33,4,0
WebSpaceProvider,0,2,0,0,2,9,2,0,1,0,1,0
