Architecture smell,Project,Namespace,Cause
Unstable Dependency,ModularityWithCatel.Silverlight,ModularityWithCatel.Silverlight,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ModuleA' ModuleC
Feature Concentration,ModularityWithCatel.Silverlight,ModularityWithCatel.Silverlight,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [App' QuickStartBootstrapper' CallbackLogger' Shell]' [DiscoveryMethod' ModuleTrackingState' ModuleTracker' DownloadTiming' ModuleControl' ModuleInitializationStatus]. LCC (Lack of Component Cohesion) = 0.2
