Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IModuleTracker,0,4,0,0,0,28,4,0,0,-1,0,0
WellKnownModuleNames,2,0,0,2,0,14,0,0,0,-1,0,0
EmployeeRepository,1,7,0,0,7,87,7,0,1,0,1,1
Department,2,3,2,2,2,78,5,0,1,1,1,1
DepartmentRepository,1,6,0,0,6,72,6,0,1,0,1,0
Employee,4,3,5,4,2,134,7,0,1,1,2,2
IEmployeeRepository,0,6,0,0,0,9,6,1,0,-1,1,2
IDepartmentRepository,0,5,0,0,0,8,5,1,0,-1,1,3
IDepartment,0,0,2,0,0,19,0,1,0,-1,0,9
IEmployee,0,0,5,0,0,44,0,1,0,-1,1,4
DepartmentTracker,2,1,1,0,1,26,1,0,1,0,1,0
IDepartmentTracker,0,0,1,0,0,10,0,1,0,-1,1,1
ViewModelBase,0,1,1,0,0,22,1,0,0,-1,0,0
