Architecture smell,Project,Namespace,Cause
Feature Concentration,Catel.Examples.WPF.MvvmCommunicationStyles,Catel.Examples.MvvmCommunicationStyles.ViewModels,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CommunicationViewModel' InterestedInBViewModel' InterestedInAViewModel' MessageMediatorAViewModel' MessageMediatorBViewModel' CommandExecutedMessage' PropertyChangedMessage]' [InterestedInViewModel]' [MessageMediatorViewModel]. LCC (Lack of Component Cohesion) = 0.33
Feature Concentration,Catel.Examples.WPF.MvvmCommunicationStyles,Catel.Examples.MvvmCommunicationStyles.Views,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InterestedInWindow]' [InterestedInAView]' [InterestedInBView]' [MessageMediatorWindow]' [MessageMediatorAView]' [MessageMediatorBView]. LCC (Lack of Component Cohesion) = 1
