Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WebApp.App_Start,BootstrapBundleConfig,D:\research\architectureSmells\repos1\teamdev_DensoDB\Denso Samples\C# samples\denso_powered_mvc4_website\WebApp\App_Start\BootstrapBundleConfig.cs,RegisterBundles,The length of the statement  "			// When <compilation debug="true" />' MVC4 will render the full readable version. When set to <compilation debug="false" />' the minified version will be rendered automatically " is 176.
Long Statement,WebApp.App_Start,BootstrapBundleConfig,D:\research\architectureSmells\repos1\teamdev_DensoDB\Denso Samples\C# samples\denso_powered_mvc4_website\WebApp\App_Start\BootstrapBundleConfig.cs,RegisterBundles,The length of the statement  "			BundleTable.Bundles.Add(new StyleBundle("~/Content/bootstrap").Include("~/Content/bootstrap.css"' "~/Content/bootstrap-responsive.css")); " is 137.
