Implementation smell,Namespace,Class,File,Method,Description
Long Statement,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,LayoutSubviews,The length of the statement  "			imageView.Frame = new RectangleF (new PointF (isLeft==BubbleType.Left ? 10 : frame.Width-size.Width-10' frame.Y)' size); " is 120.
Long Statement,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,LayoutSubviews,The length of the statement  "			label.Frame = new RectangleF (new PointF (frame.X + (isLeft==BubbleType.Left ? 12 : 8)' frame.Y + 6)' size-BubblePadding); " is 122.
Long Statement,BubbleCell,ChatBubble,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,GetCell,The length of the statement  "			var cell = tv.DequeueReusableCell (isLeft==BubbleType.Left?BubbleCell.KeyLeft:isLeft==BubbleType.Right?BubbleCell.KeyRight:BubbleCell.KeyRightBlue) as BubbleCell; " is 162.
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: left = bleft.CreateResizableImage (new UIEdgeInsets (10' 16' 18' 26));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: left = bleft.CreateResizableImage (new UIEdgeInsets (10' 16' 18' 26));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: left = bleft.CreateResizableImage (new UIEdgeInsets (10' 16' 18' 26));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: left = bleft.CreateResizableImage (new UIEdgeInsets (10' 16' 18' 26));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: right = bright.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: right = bright.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: right = bright.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: right = bright.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: rightblue = brightblue.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: rightblue = brightblue.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: rightblue = brightblue.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,BubbleCell,The following statement contains a magic number: rightblue = brightblue.CreateResizableImage (new UIEdgeInsets (11' 11' 17' 18));
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,LayoutSubviews,The following statement contains a magic number: imageView.Frame = new RectangleF (new PointF (isLeft==BubbleType.Left ? 10 : frame.Width-size.Width-10' frame.Y)' size);
Magic Number,BubbleCell,BubbleCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-03-22-iCloud\Chat2self\Bubble.cs,LayoutSubviews,The following statement contains a magic number: imageView.Frame = new RectangleF (new PointF (isLeft==BubbleType.Left ? 10 : frame.Width-size.Width-10' frame.Y)' size);
