Implementation smell,Namespace,Class,File,Method,Description
Long Statement,BingImageGridSplit,Bing,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\Bing.cs,DoSearch,The length of the statement  "            string uri = String.Format("https://api.datamarket.azure.com/Data.ashx/Bing/Search/v1/Image?Query=%27{0}%27&$top=100&$format=Json"' data); " is 138.
Long Statement,BingImageGridSplit,CircleLayout,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\CircleLayout.cs,LayoutAttributesForElementsInRect,The length of the statement  "            var decorationAttribs = UICollectionViewLayoutAttributes.CreateForDecorationView (myDecorationViewId' NSIndexPath.FromItemSection (0' 0)); " is 138.
Magic Number,BingImageGridSplit,SplitViewContoller,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\SplitViewContoller.cs,SplitViewContoller,The following statement contains a magic number: flowLayout = new UICollectionViewFlowLayout (){                  SectionInset = new UIEdgeInsets (20'20'20'20)              };
Magic Number,BingImageGridSplit,SplitViewContoller,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\SplitViewContoller.cs,SplitViewContoller,The following statement contains a magic number: flowLayout = new UICollectionViewFlowLayout (){                  SectionInset = new UIEdgeInsets (20'20'20'20)              };
Magic Number,BingImageGridSplit,SplitViewContoller,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\SplitViewContoller.cs,SplitViewContoller,The following statement contains a magic number: flowLayout = new UICollectionViewFlowLayout (){                  SectionInset = new UIEdgeInsets (20'20'20'20)              };
Magic Number,BingImageGridSplit,SplitViewContoller,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\SplitViewContoller.cs,SplitViewContoller,The following statement contains a magic number: flowLayout = new UICollectionViewFlowLayout (){                  SectionInset = new UIEdgeInsets (20'20'20'20)              };
Magic Number,BingImageGridSplit,ImageCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\BingImageGridViewController.cs,ImageCell,The following statement contains a magic number: imageView = new UIImageView (new RectangleF (0' 0' 50' 50));
Magic Number,BingImageGridSplit,ImageCell,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\BingImageGridViewController.cs,ImageCell,The following statement contains a magic number: imageView = new UIImageView (new RectangleF (0' 0' 50' 50));
Magic Number,BingImageGridSplit,CircleLayout,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\CircleLayout.cs,PrepareLayout,The following statement contains a magic number: center = new PointF (size.Width / 2.0f' size.Height / 2.0f);
Magic Number,BingImageGridSplit,CircleLayout,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\CircleLayout.cs,PrepareLayout,The following statement contains a magic number: center = new PointF (size.Width / 2.0f' size.Height / 2.0f);
Magic Number,BingImageGridSplit,CircleLayout,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\CircleLayout.cs,PrepareLayout,The following statement contains a magic number: radius = Math.Min (size.Width' size.Height) / 2.5f;
Magic Number,BingImageGridSplit,CircleLayout,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\CircleLayout.cs,LayoutAttributesForItem,The following statement contains a magic number: attributes.Center = new PointF (center.X + radius * (float)Math.Cos (2 * path.Row * Math.PI / cellCount)'  			                                center.Y + radius * (float)Math.Sin (2 * path.Row * Math.PI / cellCount));
Magic Number,BingImageGridSplit,CircleLayout,D:\research\architectureSmells\repos\xamarin_Seminars\2012-11-01-CollectionViews\CircleLayout.cs,LayoutAttributesForItem,The following statement contains a magic number: attributes.Center = new PointF (center.X + radius * (float)Math.Cos (2 * path.Row * Math.PI / cellCount)'  			                                center.Y + radius * (float)Math.Sin (2 * path.Row * Math.PI / cellCount));
