Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework' ConsoleFramework.Controls,ConsoleFramework.ConsoleApplication' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase,ConsoleFramework.ConsoleApplication' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework' ConsoleFramework.Core' ConsoleFramework.Controls,ConsoleFramework.ConsoleApplication' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase,ConsoleFramework.ConsoleApplication' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework' ConsoleFramework.Controls' ConsoleFramework.Core' ConsoleFramework.Controls,ConsoleFramework.ConsoleApplication' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper,ConsoleFramework.ConsoleApplication' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework' ConsoleFramework.Core' ConsoleFramework.Controls' ConsoleFramework.Core' ConsoleFramework.Controls,ConsoleFramework.ConsoleApplication' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase,ConsoleFramework.ConsoleApplication' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework.Controls' ConsoleFramework.Core,ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper,ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework.Core' ConsoleFramework,ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.ConsoleApplication,ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.ConsoleApplication
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework.Core' ConsoleFramework.Rendering' ConsoleFramework.Controls' ConsoleFramework,ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.Rendering.PhysicalCanvas' ConsoleFramework.Rendering.Renderer' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.ConsoleApplication,ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.Rendering.PhysicalCanvas' ConsoleFramework.Rendering.Renderer' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.ConsoleApplication
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework.Core' ConsoleFramework' ConsoleFramework.Rendering' ConsoleFramework.Controls' ConsoleFramework,ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.ConsoleApplication' ConsoleFramework.Rendering.PhysicalCanvas' ConsoleFramework.Rendering.Renderer' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase,ConsoleFramework.Core.Color' ConsoleFramework.Core.VisualTreeHelper' ConsoleFramework.ConsoleApplication' ConsoleFramework.Rendering.PhysicalCanvas' ConsoleFramework.Rendering.Renderer' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework.Events,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework.Events' ConsoleFramework,ConsoleFramework.Events.EventManager' ConsoleFramework.ConsoleApplication,ConsoleFramework.Events.EventManager' ConsoleFramework.ConsoleApplication
Cyclic Dependency,ConsoleFramework(netstandard2.0),ConsoleFramework.Events,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ConsoleFramework.Events' ConsoleFramework.Controls' ConsoleFramework,ConsoleFramework.Events.EventManager' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.ConsoleApplication,ConsoleFramework.Events.EventManager' ConsoleFramework.Controls.Button' ConsoleFramework.Controls.ButtonBase' ConsoleFramework.ConsoleApplication
