Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Sample.Controllers,AccountController,C:\repos\Knoema_Localization\Sample\Controllers\AccountController.cs,ErrorCodeToString,The length of the statement  "					return "The authentication provider returned an error. Please verify your entry and try again. If the problem persists' please contact your system administrator."; " is 163.
Long Statement,Sample.Controllers,AccountController,C:\repos\Knoema_Localization\Sample\Controllers\AccountController.cs,ErrorCodeToString,The length of the statement  "					return "The user creation request has been canceled. Please verify your entry and try again. If the problem persists' please contact your system administrator."; " is 161.
Long Statement,Sample.Controllers,AccountController,C:\repos\Knoema_Localization\Sample\Controllers\AccountController.cs,ErrorCodeToString,The length of the statement  "					return "An unknown error occurred. Please verify your entry and try again. If the problem persists' please contact your system administrator."; " is 143.
Long Statement,Sample,MvcApplication,C:\repos\Knoema_Localization\Sample\Global.asax.cs,Application_Start,The length of the statement  "			//Database.DefaultConnectionFactory = new SqlConnectionFactory(@"Data Source=(localdb)\v11.0; Initial Catalog=Knoema.Localization.EFProvider.LocalizationRepository;Integrated Security=True; MultipleActiveResultSets=True"); " is 222.
Complex Conditional,Sample.Controllers,AccountController,C:\repos\Knoema_Localization\Sample\Controllers\AccountController.cs,LogOn,The conditional expression  "Url.IsLocalUrl(returnUrl) && returnUrl.Length > 1 && returnUrl.StartsWith("/")  						&& !returnUrl.StartsWith("//") && !returnUrl.StartsWith("/\\")"  is complex.
