Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Spark.Mongo,Spark.Mongo.Search.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Spark.Mongo.Search.Common' Spark.Search.Mongo,Spark.Mongo.Search.Common.Argument' Spark.Mongo.Search.Common.MongoIndexer' Spark.Mongo.Search.Common.MongoIndexStore' Spark.Search.Mongo.CriteriaMongoExtensions,Spark.Mongo.Search.Common.Argument' Spark.Mongo.Search.Common.MongoIndexer' Spark.Mongo.Search.Common.MongoIndexStore' Spark.Search.Mongo.CriteriaMongoExtensions
Cyclic Dependency,Spark.Mongo,Spark.Mongo.Search.Indexer,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Spark.Mongo.Search.Indexer' Spark.Mongo.Search.Common,Spark.Mongo.Search.Indexer.BsonIndexDocumentBuilder' Spark.Mongo.Search.Common.Argument' Spark.Mongo.Search.Common.MongoIndexer' Spark.Mongo.Search.Common.MongoIndexStore,Spark.Mongo.Search.Indexer.BsonIndexDocumentBuilder' Spark.Mongo.Search.Common.Argument' Spark.Mongo.Search.Common.MongoIndexer' Spark.Mongo.Search.Common.MongoIndexStore
Cyclic Dependency,Spark.Mongo,Spark.Mongo.Search.Indexer,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Spark.Mongo.Search.Indexer' Spark.Mongo.Search.Common' Spark.Search.Mongo' Spark.Mongo.Search.Common,Spark.Mongo.Search.Indexer.BsonIndexDocumentBuilder' Spark.Mongo.Search.Common.Argument' Spark.Mongo.Search.Common.MongoIndexer' Spark.Mongo.Search.Common.MongoIndexStore' Spark.Search.Mongo.CriteriaMongoExtensions,Spark.Mongo.Search.Indexer.BsonIndexDocumentBuilder' Spark.Mongo.Search.Common.Argument' Spark.Mongo.Search.Common.MongoIndexer' Spark.Mongo.Search.Common.MongoIndexStore' Spark.Search.Mongo.CriteriaMongoExtensions
Unstable Dependency,Spark.Mongo,Spark.Mongo.Search.Indexer,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spark.Mongo.Search.Common,Spark.Mongo.Search.Indexer.InternalField' Spark.Mongo.Search.Indexer.Definition,Spark.Mongo.Search.Indexer.InternalField' Spark.Mongo.Search.Indexer.Definition
Unstable Dependency,Spark.Mongo,Spark.Search.Mongo,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spark.Mongo.Search.Common,Spark.Search.Mongo.InternalField' Spark.Search.Mongo.UniversalField' Spark.Search.Mongo.Modifier' Spark.Search.Mongo.Argument' Spark.Search.Mongo.MongoIndexStore,Spark.Search.Mongo.InternalField' Spark.Search.Mongo.UniversalField' Spark.Search.Mongo.Modifier' Spark.Search.Mongo.Argument' Spark.Search.Mongo.MongoIndexStore
Feature Concentration,Spark.Mongo,Spark.Store.Mongo,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MongoDatabaseFactory' MongoFhirStore' MongoFhirStoreOther' SparkBsonHelper' Field' Value' MongoTransaction' Collection]' [Hack]' [IncludeParameter]' [MongoIncluder]. LCC (Lack of Component Cohesion) = 0.36,Spark.Store.Mongo.Hack' Spark.Store.Mongo.IncludeParameter' Spark.Store.Mongo.MongoIncluder,Spark.Store.Mongo.MongoDatabaseFactory' Spark.Store.Mongo.SparkBsonHelper' Spark.Store.Mongo.Collection' Spark.Store.Mongo.Field' Spark.Store.Mongo.Value' Spark.Store.Mongo.Hack' Spark.Store.Mongo.MongoFhirStore' Spark.Store.Mongo.MongoFhirStoreOther' Spark.Store.Mongo.IncludeParameter' Spark.Store.Mongo.MongoIncluder' Spark.Store.Mongo.MongoTransaction
