Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Spark.Engine,Spark.Engine.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Spark.Engine.Core' Spark.Core,Spark.Engine.Core.FhirModel' Spark.Engine.Core.UriHelper' Spark.Core.Error
Unstable Dependency,Spark.Engine,Spark.Engine.Auxiliary,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spark.Core,Spark.Engine.Auxiliary.Error
Unstable Dependency,Spark.Engine,Spark.Engine.Core,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spark.Engine.Model' Spark.Core,Spark.Engine.Core.CompartmentInfo' Spark.Engine.Core.IGenerator
Unstable Dependency,Spark.Engine,Spark.Engine.Model,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spark.Search,Spark.Engine.Model.Expression
God Component,Spark.Engine,Spark.Engine.Core,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 35,Spark.Engine.Core.FhirRestOp' Spark.Engine.Core.FhirHeader' Spark.Engine.Core.FhirParameter' Spark.Engine.Core.EntryState' Spark.Engine.Core.IKey' Spark.Engine.Core.KeyKind
Feature Concentration,Spark.Engine,Spark.Engine.Auxiliary,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DependencyCoupler]' [FormatParamTypeMapping]' [Language]' [LimitedStream]' [ResourceVisitor]' [RestOperation]' [XmlSignatureHelper]. LCC (Lack of Component Cohesion) = 1,Spark.Engine.Auxiliary.FormatParamTypeMapping' Spark.Engine.Auxiliary.Language' Spark.Engine.Auxiliary.LimitedStream' Spark.Engine.Auxiliary.ResourceVisitor' Spark.Engine.Auxiliary.RestOperation' Spark.Engine.Auxiliary.XmlSignatureHelper
Feature Concentration,Spark.Engine,Spark.Engine.Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FhirRestOp]' [FhirHeader]' [FhirParameter' HistoryParameters]' [ElementQuery' Chain' Segment]' [ChainExtensions]' [FhirMediaType]' [Hacky]' [FhirModel' IFhirModel' FhirPropertyIndex' FhirTypeInfo' FhirPropertyInfo' ResourceVisitor]' [EntryState' Entry' IKey' Key' ILocalhostExtensions' Respond' FhirResponse' KeyExtensions' KeyKind' ILocalhost' Localhost' UriHelper]' [Namespaces]' [ConditionalHeaderParameters]' [RespTest]' [SearchResults]' [Snapshot]' [SnapshotExtensions]' [SparkException]. LCC (Lack of Component Cohesion) = 0.46,Spark.Engine.Core.FhirRestOp' Spark.Engine.Core.FhirHeader' Spark.Engine.Core.ChainExtensions' Spark.Engine.Core.FhirMediaType' Spark.Engine.Core.Hacky' Spark.Engine.Core.Namespaces' Spark.Engine.Core.ConditionalHeaderParameters' Spark.Engine.Core.RespTest' Spark.Engine.Core.SearchResults' Spark.Engine.Core.Snapshot' Spark.Engine.Core.SnapshotExtensions' Spark.Engine.Core.SparkException
Feature Concentration,Spark.Engine,Spark.Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Error]' [FhirResponseHandler]' [IBlobStorage]' [IFhirIndex]' [IGenerator]' [XDocumentExtensions]. LCC (Lack of Component Cohesion) = 1,Spark.Core.FhirResponseHandler' Spark.Core.IBlobStorage' Spark.Core.IFhirIndex' Spark.Core.IGenerator' Spark.Core.XDocumentExtensions
Feature Concentration,Spark.Engine,Spark.Engine.Extensions,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FhirModelExtensions]' [QuantityExtensions]' [RegexExtensions]' [StringExtensions]' [ETag' HttpRequestFhirExtensions' EntryExtensions]' [FhirDateTimeExtensions' FhirDateTimePrecision]' [Format]' [GeneratorExtensions]' [GeneratorKeyExtensions]' [HttpConfigurationFhirExtensions]' [TagHelper]' [ModelParametersExtensions]' [HttpRequestExtensions]' [FhirHttpHeaders]' [HttpHeadersFhirExtensions]' [OperationOutcomeExtensions]' [SearchParameterExtensions]' [UriUtils' UriParamExtensions]. LCC (Lack of Component Cohesion) = 0.82,Spark.Engine.Extensions.FhirDateTimeExtensions' Spark.Engine.Extensions.FhirDateTimePrecision' Spark.Engine.Extensions.UriUtils' Spark.Engine.Extensions.UriParamExtensions' Spark.Engine.Extensions.FhirModelExtensions' Spark.Engine.Extensions.QuantityExtensions' Spark.Engine.Extensions.RegexExtensions' Spark.Engine.Extensions.StringExtensions' Spark.Engine.Extensions.Format' Spark.Engine.Extensions.GeneratorExtensions' Spark.Engine.Extensions.GeneratorKeyExtensions' Spark.Engine.Extensions.HttpConfigurationFhirExtensions' Spark.Engine.Extensions.TagHelper' Spark.Engine.Extensions.ModelParametersExtensions' Spark.Engine.Extensions.HttpRequestExtensions' Spark.Engine.Extensions.FhirHttpHeaders' Spark.Engine.Extensions.HttpHeadersFhirExtensions' Spark.Engine.Extensions.OperationOutcomeExtensions' Spark.Engine.Extensions.SearchParameterExtensions
Feature Concentration,Spark.Engine,Spark.Formatters,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BinaryFhirFormatter' FhirMediaTypeFormatter' HtmlFhirFormatter' JsonFhirFormatter' XmlFhirFormatter]' [JsonBundleFormatter]' [ResourceJsonFormatter]' [ResourceXmlFormatter]' [XmlBundleFormatter]. LCC (Lack of Component Cohesion) = 0.56,Spark.Formatters.JsonBundleFormatter' Spark.Formatters.ResourceJsonFormatter' Spark.Formatters.ResourceXmlFormatter' Spark.Formatters.XmlBundleFormatter
Feature Concentration,Spark.Engine,Spark.Engine.Search.Model,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IndexFieldNames]' [Modifier' ActualModifier' SearchParamType' SearchParamTypeNumber' SearchParamTypeDate' SearchParamTypeString' SearchParamTypeToken' SearchParamTypeReference' SearchParamTypeComposite' SearchParamTypeQuantity' SearchParamTypeUri]' [ReverseInclude]' [RichSearchParameter]. LCC (Lack of Component Cohesion) = 0.29,Spark.Engine.Search.Model.ReverseInclude' Spark.Engine.Search.Model.RichSearchParameter
Feature Concentration,Spark.Engine,Spark.Search.Support,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IPostitionInfo' Error' ReflectionHelper' Message]' [NullExtensions]' [StringExtensions]' [XmlNs]. LCC (Lack of Component Cohesion) = 0.57,Spark.Search.Support.NullExtensions' Spark.Search.Support.StringExtensions' Spark.Search.Support.XmlNs
Feature Concentration,Spark.Engine,Spark.Search,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ChoiceValue' CompositeValue' Criterium' Operator' Expression' ValueExpression' NumberValue' QuantityValue' ReferenceValue' StringValue' TokenValue' UntypedValue' DateTimeValue' DateValue]' [IOperationBuilder]' [IReferenceBuilder]' [IValueBuilder]' [ICriteriumBuilder' ITokenModifier' IStringModifier]. LCC (Lack of Component Cohesion) = 0.25,Spark.Search.IReferenceBuilder' Spark.Search.IValueBuilder
Feature Concentration,Spark.Engine,Spark.Service,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CommonUri]' [Export' Transfer' Import' ITransfer]' [IFhirService]' [IServiceListener' ServiceListener]' [Mapper<TKEY'TVALUE>]' [Validate]. LCC (Lack of Component Cohesion) = 0.6,Spark.Service.IServiceListener' Spark.Service.ServiceListener' Spark.Service.CommonUri' Spark.Service.IFhirService' Spark.Service.Mapper<TKEY'TVALUE>' Spark.Service.Validate
Feature Concentration,Spark.Engine,Spark.Engine.Store.Interfaces,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IExtendableWith]' [IExtension' IFhirStoreExtension]' [IFhirStore]' [IHistoryStore]' [IIndexStore]' [ISnapshotStore]' [IStorageBuilder]. LCC (Lack of Component Cohesion) = 0.88,Spark.Engine.Store.Interfaces.IExtendableWith' Spark.Engine.Store.Interfaces.IFhirStore' Spark.Engine.Store.Interfaces.IHistoryStore' Spark.Engine.Store.Interfaces.IIndexStore' Spark.Engine.Store.Interfaces.ISnapshotStore' Spark.Engine.Store.Interfaces.IStorageBuilder
Scattered Functionality,Spark.Engine,Spark.Engine.Extensions,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spark.Engine.Core' Spark.Core,Spark.Engine.Core.KeyExtensions' Spark.Core.IGenerator' Spark.Engine.Core.Key
Scattered Functionality,Spark.Engine,Spark.Engine.FhirResponseFactory,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spark.Engine.Core' Spark.Engine.Extensions' Spark.Engine.Interfaces,Spark.Engine.Core.Respond' Spark.Engine.Extensions.EntryExtensions' Spark.Engine.Interfaces.IFhirResponseInterceptorRunner
Scattered Functionality,Spark.Engine,Spark.Engine.Service.FhirServiceExtensions,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spark.Engine.Store.Interfaces' Spark.Service,Spark.Engine.Store.Interfaces.IFhirStore' Spark.Service.ITransfer
Scattered Functionality,Spark.Engine,Spark.Engine.Service.FhirServiceExtensions,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spark.Service' Spark.Core,Spark.Service.Validate' Spark.Core.IFhirIndex
Scattered Functionality,Spark.Engine,Spark.Engine.Service,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spark.Engine.Service.FhirServiceExtensions' Spark.Engine.FhirResponseFactory,Spark.Engine.Service.FhirServiceExtensions.IResourceStorageService' Spark.Engine.FhirResponseFactory.IFhirResponseFactory' Spark.Engine.Service.FhirServiceExtensions.ISnapshotPagination' Spark.Engine.Service.FhirServiceExtensions.IPagingService
Scattered Functionality,Spark.Engine,Spark.Engine.Service,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spark.Service' Spark.Engine.Core,Spark.Service.Validate' Spark.Engine.Core.Entry
Scattered Functionality,Spark.Engine,Spark.Engine.Service,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spark.Service' Spark.Engine.Service.FhirServiceExtensions' Spark.Engine.Core,Spark.Service.Validate' Spark.Engine.Service.FhirServiceExtensions.IResourceStorageService' Spark.Engine.Core.KeyExtensions
