Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
TransportDialogPlugin,TransportDialogPlugin,9,14,6,0,14,239,16,0,1,0.29,1,0,TransportDialogPlugin.TransportDialog,
TransportDialogPlugin,TransportDialog,66,13,7,0,0,537,55,0,0,0.23,0,1,,TransportDialogPlugin.TransportDialogPlugin
