Implementation smell,Namespace,Class,File,Method,Description
Long Method,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,InitializeComponent,The method has 321 lines of code.
Long Identifier,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,,The length of the parameter genereateHyperlinksToolStripMenuItem is 36.
Long Statement,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,InitializeComponent,The length of the statement  "            System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager(typeof(ViewerForm)); " is 130.
Long Statement,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,InitializeComponent,The length of the statement  "            this.FilesListBox.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)  " is 148.
Long Statement,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,InitializeComponent,The length of the statement  "            this.openToolStripMenuItem.ShortcutKeys = ((System.Windows.Forms.Keys)((System.Windows.Forms.Keys.Control | System.Windows.Forms.Keys.O))); " is 139.
Long Statement,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,InitializeComponent,The length of the statement  "            this.printToolStripMenuItem.ShortcutKeys = ((System.Windows.Forms.Keys)((System.Windows.Forms.Keys.Control | System.Windows.Forms.Keys.P))); " is 140.
Long Statement,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,InitializeComponent,The length of the statement  "            this.genereateHyperlinksToolStripMenuItem.Click += new System.EventHandler(this.GenereateHyperlinksToolStripMenuItem_Click); " is 124.
Long Statement,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,InitializeComponent,The length of the statement  "            this.DataBindings.Add(new System.Windows.Forms.Binding("WindowState"' global::MsgViewer.Properties.Settings.Default' "WindowState"' true' System.Windows.Forms.DataSourceUpdateMode.OnPropertyChanged)); " is 200.
Complex Conditional,MsgViewer.Helpers,HtmlToText,C:\repos\Sicos1977_msgreader\MsgViewer\Helpers\HtmlToText.cs,ParseTag,The conditional expression  "!EndOfText && !Char.IsWhiteSpace(Peek()) &&                     Peek() != '/' && Peek() != '>'"  is complex.
Empty Catch Block,MsgViewer.Helpers,WindowPlacement,C:\repos\Sicos1977_msgreader\MsgViewer\Helpers\WindowPlacement.cs,SetPlacement,The method has an empty catch block.
Magic Number,MsgViewer.Helpers,TextBuilder,C:\repos\Sicos1977_msgreader\MsgViewer\Helpers\HtmlToText.cs,FlushCurrLine,The following statement contains a magic number: if (tmp.Length == 0)                  {                      // An empty line                      _emptyLines++;                      if (_emptyLines < 2 && _text.Length > 0)                          _text.AppendLine(line);                  }                  else                  {                      // A non-empty line                      _emptyLines = 0;                      _text.AppendLine(line);                  }
Magic Number,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,LanguageToolStripMenuItem_Click,The following statement contains a magic number: if (sender == LanguageEnglishMenuItem)                  Settings.Default.Language = 1;              else if (sender == LanguageFrenchMenuItem)                  Settings.Default.Language = 2;              else if (sender == LanguageGermanMenuItem)                  Settings.Default.Language = 3;              else if (sender == LanguageDutchMenuItem)                  Settings.Default.Language = 4;              else if (sender == LanguageSimpChineseMenuItem)                  Settings.Default.Language = 5;
Magic Number,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,LanguageToolStripMenuItem_Click,The following statement contains a magic number: if (sender == LanguageEnglishMenuItem)                  Settings.Default.Language = 1;              else if (sender == LanguageFrenchMenuItem)                  Settings.Default.Language = 2;              else if (sender == LanguageGermanMenuItem)                  Settings.Default.Language = 3;              else if (sender == LanguageDutchMenuItem)                  Settings.Default.Language = 4;              else if (sender == LanguageSimpChineseMenuItem)                  Settings.Default.Language = 5;
Magic Number,MsgViewer,ViewerForm,C:\repos\Sicos1977_msgreader\MsgViewer\ViewerForm.cs,LanguageToolStripMenuItem_Click,The following statement contains a magic number: if (sender == LanguageEnglishMenuItem)                  Settings.Default.Language = 1;              else if (sender == LanguageFrenchMenuItem)                  Settings.Default.Language = 2;              else if (sender == LanguageGermanMenuItem)                  Settings.Default.Language = 3;              else if (sender == LanguageDutchMenuItem)                  Settings.Default.Language = 4;              else if (sender == LanguageSimpChineseMenuItem)                  Settings.Default.Language = 5;
