Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Mathos,Mathos,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Mathos' Mathos.Arithmetic,Mathos.EquationSolver' Mathos.Fraction' Mathos.Arithmetic.ComplexNumber' Mathos.Arithmetic.ComplexOperation
Cyclic Dependency,Mathos,Mathos,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Mathos' Mathos.Calculus' Mathos.Arithmetic,Mathos.EquationSolver' Mathos.Fraction' Mathos.Calculus.Elementary' Mathos.Calculus.FiniteCalculus' Mathos.Arithmetic.ComplexNumber' Mathos.Arithmetic.ComplexOperation
Cyclic Dependency,Mathos,Mathos,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Mathos' Mathos.Arithmetic' Mathos.Calculus' Mathos.Arithmetic,Mathos.EquationSolver' Mathos.Fraction' Mathos.Arithmetic.ComplexNumber' Mathos.Arithmetic.ComplexOperation' Mathos.Calculus.Elementary' Mathos.Calculus.FiniteCalculus
Cyclic Dependency,Mathos,Mathos,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Mathos' Mathos.Calculus' Mathos.Arithmetic' Mathos.Calculus' Mathos.Arithmetic,Mathos.EquationSolver' Mathos.Fraction' Mathos.Calculus.Elementary' Mathos.Calculus.FiniteCalculus' Mathos.Arithmetic.ComplexNumber' Mathos.Arithmetic.ComplexOperation
Cyclic Dependency,Mathos,Mathos.Calculus,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Mathos.Calculus' Mathos.Arithmetic,Mathos.Calculus.Elementary' Mathos.Calculus.FiniteCalculus' Mathos.Arithmetic.ComplexNumber' Mathos.Arithmetic.ComplexOperation
Cyclic Dependency,Mathos,Mathos.Geometry.Shapes,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Mathos.Geometry.Shapes' Mathos.Geometry,Mathos.Geometry.Shapes.RightTriangle' Mathos.Geometry.Calculate' Mathos.Geometry.Trigonometry
Unstable Dependency,Mathos,Mathos.Arithmetic,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Mathos' Mathos.Calculus,Mathos.Arithmetic.Fraction' Mathos.Arithmetic.Elementary
Unstable Dependency,Mathos,Mathos.Geometry.Shapes,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Mathos.Geometry,Mathos.Geometry.Shapes.Pythagorean
Unstable Dependency,Mathos,Mathos.Statistics,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Mathos.Calculus,Mathos.Statistics.DifferentialCalculus
Feature Concentration,Mathos,Mathos,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EquationSolver' Vector' Matrix' Fraction]' [DenominatorZeroException]' [InvalidCoordinateFormat]' [InvalidFractionFormatException]' [InvalidTriangleException]' [Set<T>]. LCC (Lack of Component Cohesion) = 0.67,Mathos.DenominatorZeroException' Mathos.InvalidCoordinateFormat' Mathos.InvalidFractionFormatException' Mathos.InvalidTriangleException' Mathos.Set<T>
Feature Concentration,Mathos,Mathos.Arithmetic,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ComplexArithmetic]' [ComplexNumber]' [ComplexOperation]' [DecimalArithmetic]' [DoubleArithmetic]' [IntegerArithmetic' Constants]' [Single]' [PhysicalConstants]' [SI]' [SingleArithmetic' FloatIntUnion]. LCC (Lack of Component Cohesion) = 0.83,Mathos.Arithmetic.SingleArithmetic' Mathos.Arithmetic.FloatIntUnion' Mathos.Arithmetic.ComplexArithmetic' Mathos.Arithmetic.ComplexNumber' Mathos.Arithmetic.ComplexOperation' Mathos.Arithmetic.DecimalArithmetic' Mathos.Arithmetic.DoubleArithmetic' Mathos.Arithmetic.Single' Mathos.Arithmetic.PhysicalConstants' Mathos.Arithmetic.SI
Feature Concentration,Mathos,Mathos.Statistics,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DiceSimulator]' [NumberList]' [StatisticalProcedures]' [LinearModels' LinearRegressionResults]' [UncertainNumber' UncertaintyType]. LCC (Lack of Component Cohesion) = 0.71,Mathos.Statistics.UncertainNumber' Mathos.Statistics.UncertaintyType' Mathos.Statistics.DiceSimulator' Mathos.Statistics.NumberList' Mathos.Statistics.StatisticalProcedures
