Method,LOC,CC,PC
Barcode:Barcode,3,1,0
Barcode:Barcode,4,1,1
Barcode:Barcode,4,1,2
Barcode:Encode,5,1,4
Barcode:Encode,5,1,6
Barcode:Encode,5,1,4
Barcode:Encode,4,1,2
Barcode:Encode,4,1,1
Barcode:Encode,112,4,0
Barcode:Generate_Image,149,3,0
Barcode:GetImageData,23,2,1
Barcode:SaveImage,23,3,2
Barcode:SaveImage,23,3,2
Barcode:GetSizeOfImage,19,2,1
Barcode:Label_ITF14,29,1,1
Barcode:Label_Generic,64,1,1
Barcode:Label_UPCA,39,2,1
Barcode:GetXML,43,2,0
Barcode:GetImageFromXML,16,1,1
Barcode:DoEncode,6,1,2
Barcode:DoEncode,8,1,3
Barcode:DoEncode,7,1,3
Barcode:DoEncode,7,1,5
Barcode:DoEncode,7,1,5
Barcode:DoEncode,7,1,7
Barcode:DoEncode,9,1,8
Barcode:Dispose,9,1,0
ImageSize:ImageSize,5,1,3
BarcodeCommon:Error,4,1,1
BarcodeCommon:CheckNumericOnly,37,7,1
BarcodeXML:BarcodeXML,8,1,0
BarcodeXML:BarcodeXML,32,4,2
BarcodeXML:InitializeDerivedDataSet,5,1,0
BarcodeXML:Clone,6,1,0
BarcodeXML:ShouldSerializeTables,3,1,0
BarcodeXML:ShouldSerializeRelations,3,1,0
BarcodeXML:ReadXmlSerializable,22,3,1
BarcodeXML:GetSchemaSerializable,6,1,0
BarcodeXML:InitVars,3,1,0
BarcodeXML:InitVars,8,3,1
BarcodeXML:InitClass,9,1,0
BarcodeXML:ShouldSerializeBarcode,3,1,0
BarcodeXML:SchemaChanged,5,2,2
BarcodeXML:GetTypedDataSetSchema,44,6,1
BarcodeDataTable:BarcodeDataTable,6,1,0
BarcodeDataTable:BarcodeDataTable,14,4,1
BarcodeDataTable:BarcodeDataTable,3,1,2
BarcodeDataTable:AddBarcodeRow,3,1,1
BarcodeDataTable:AddBarcodeRow,23,1,16
BarcodeDataTable:GetEnumerator,3,1,0
BarcodeDataTable:Clone,5,1,0
BarcodeDataTable:CreateInstance,3,1,0
BarcodeDataTable:InitVars,18,1,0
BarcodeDataTable:InitClass,35,1,0
BarcodeDataTable:NewBarcodeRow,3,1,0
BarcodeDataTable:NewRowFromBuilder,3,1,1
BarcodeDataTable:GetRowType,3,1,0
BarcodeDataTable:OnRowChanged,6,2,1
BarcodeDataTable:OnRowChanging,6,2,1
BarcodeDataTable:OnRowDeleted,6,2,1
BarcodeDataTable:OnRowDeleting,6,2,1
BarcodeDataTable:RemoveBarcodeRow,3,1,1
BarcodeDataTable:GetTypedTableSchema,60,6,1
BarcodeRow:BarcodeRow,3,1,1
BarcodeRow:IsTypeNull,3,1,0
BarcodeRow:SetTypeNull,3,1,0
BarcodeRow:IsRawDataNull,3,1,0
BarcodeRow:SetRawDataNull,3,1,0
BarcodeRow:IsEncodedValueNull,3,1,0
BarcodeRow:SetEncodedValueNull,3,1,0
BarcodeRow:IsEncodingTimeNull,3,1,0
BarcodeRow:SetEncodingTimeNull,3,1,0
BarcodeRow:IsIncludeLabelNull,3,1,0
BarcodeRow:SetIncludeLabelNull,3,1,0
BarcodeRow:IsForecolorNull,3,1,0
BarcodeRow:SetForecolorNull,3,1,0
BarcodeRow:IsBackcolorNull,3,1,0
BarcodeRow:SetBackcolorNull,3,1,0
BarcodeRow:IsCountryAssigningManufacturingCodeNull,3,1,0
BarcodeRow:SetCountryAssigningManufacturingCodeNull,3,1,0
BarcodeRow:IsImageWidthNull,3,1,0
BarcodeRow:SetImageWidthNull,3,1,0
BarcodeRow:IsImageHeightNull,3,1,0
BarcodeRow:SetImageHeightNull,3,1,0
BarcodeRow:IsImageNull,3,1,0
BarcodeRow:SetImageNull,3,1,0
BarcodeRow:IsRotateFlipTypeNull,3,1,0
BarcodeRow:SetRotateFlipTypeNull,3,1,0
BarcodeRow:IsLabelPositionNull,3,1,0
BarcodeRow:SetLabelPositionNull,3,1,0
BarcodeRow:IsAlignmentNull,3,1,0
BarcodeRow:SetAlignmentNull,3,1,0
BarcodeRow:IsLabelFontNull,3,1,0
BarcodeRow:SetLabelFontNull,3,1,0
BarcodeRow:IsImageFormatNull,3,1,0
BarcodeRow:SetImageFormatNull,3,1,0
BarcodeRowChangeEvent:BarcodeRowChangeEvent,4,1,2
Codabar:Codabar,3,1,1
Codabar:Encode_Codabar,50,8,0
Codabar:init_Codabar,27,1,0
Code11:Code11,3,1,1
Code11:Encode_Code11,51,10,0
Code128:Code128,3,1,1
Code128:Code128,4,1,2
Code128:Encode_Code128,5,1,0
Code128:init_Code128,118,1,0
Code128:FindStartorCodeCharacter,61,3,2
Code128:CalculateCheckDigit,23,4,0
Code128:BreakUpDataForEncoding,52,10,0
Code128:InsertStartandCodeCharacters,68,3,0
Code128:GetEncoding,50,4,0
Code39:Code39,3,1,1
Code39:Code39,4,1,2
Code39:Code39,5,1,3
Code39:Encode_Code39,30,3,0
Code39:init_Code39,47,1,0
Code39:init_ExtendedCode39,92,1,0
Code39:InsertExtendedCharsIfNeeded,18,2,1
Code39:getChecksumChar,13,2,1
Code93:Code93,3,1,1
Code93:Encode_Code93,22,2,0
Code93:init_Code93,55,1,0
Code93:Add_CheckDigits,39,7,1
Pharmacode:Pharmacode,11,2,1
Pharmacode:Encode_Pharmacode,48,8,0
FIM:FIM,20,2,1
FIM:Encode_FIM,9,2,0
Telepen:Telepen,3,1,1
Telepen:Encode_Telepen,37,3,0
Telepen:EncodeASCII,14,2,2
Telepen:EncodeNumeric,16,3,2
Telepen:EncodeSwitchMode,5,1,1
Telepen:Calculate_Checksum,3,1,1
Telepen:SetEncodingSequence,53,5,0
Telepen:Init_Telepen,136,1,0
ITF14:ITF14,4,1,1
ITF14:Encode_ITF14,43,8,0
ITF14:CheckDigit,17,4,0
EAN13:EAN13,4,1,1
EAN13:Encode_EAN13,58,7,0
EAN13:create_CountryCodeRange,6,2,3
EAN13:init_CountryCodes,133,1,0
EAN13:CheckDigit,25,4,0
EAN8:EAN8,4,1,1
EAN8:Encode_EAN8,22,5,0
EAN8:CheckDigit,26,5,0
Interleaved2of5:Interleaved2of5,3,1,1
Interleaved2of5:Encode_Interleaved2of5,43,8,0
ISBN:ISBN,3,1,1
ISBN:Encode_ISBN_Bookland,24,5,0
JAN13:JAN13,3,1,1
JAN13:Encode_JAN13,7,3,0
MSI:MSI,4,1,2
MSI:Encode_MSI,70,16,0
Postnet:Postnet,3,1,1
Postnet:Encode_Postnet,37,3,0
Standard2of5:Standard2of5,3,1,1
Standard2of5:Encode_Standard2of5,12,3,0
UPCA:UPCA,3,1,1
UPCA:Encode_UPCA,44,5,0
UPCA:init_CountryCodes,133,1,0
UPCA:CheckDigit,26,4,0
UPCE:UPCE,3,1,1
UPCE:Encode_UPCE,75,9,0
UPCSupplement2:UPCSupplement2,3,1,1
UPCSupplement2:Encode_UPCSupplemental_2,28,6,0
UPCSupplement5:UPCSupplement5,3,1,1
UPCSupplement5:Encode_UPCSupplemental_5,41,8,0
