Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DG.BotWorld.WorldMatrix.WinApp.Forms,MainForm,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.WorldMatrix.WinApp\Forms\MainForm.cs,MatrixHelper_SelectedEnvironmentChanged,The length of the statement  "		Text = String.Format (CultureInfo.CurrentUICulture' MainFormResource.TextWithSelectedEnvironment' MatrixHelper.SelectedEnvironment.Name); " is 137.
Long Statement,DG.BotWorld.WorldMatrix.WinApp.UserControls,EnvironmentsUserControl,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.WorldMatrix.WinApp\UserControls\EnvironmentsUserControl.cs,lsvEnvironments_SelectedIndexChanged,The length of the statement  "			MessageBox.Show (ex.Message + " - " + ex.GetBaseException ().Message' "Environent Exception"' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 138.
Long Statement,DG.BotWorld.WorldMatrix.WinApp.UserControls,RunnerUserControl,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.WorldMatrix.WinApp\UserControls\RunnerUserControl.cs,RunEnvironment,The length of the statement  "	AddOutputMessage (StringHelper.FormatSingularOrPlural (bots.Count' RunnerUserControlResource.BotIsThinkingMessage' RunnerUserControlResource.BotsAreThinkingMessage' botsText)); " is 176.
Long Statement,DG.BotWorld.WorldMatrix.WinApp.UserControls,RunnerUserControl,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.WorldMatrix.WinApp\UserControls\RunnerUserControl.cs,HandleEnvironmentRan,The length of the statement  "	AddOutputMessage (StringHelper.FormatSingularOrPlural (e.Bots.Count' RunnerUserControlResource.BotHasFinishedMessage' RunnerUserControlResource.BotsHaveFinishedMessage' botsText)); " is 180.
Long Statement,DG.BotWorld.WorldMatrix.WinApp.UserControls,RunnerUserControl,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.WorldMatrix.WinApp\UserControls\RunnerUserControl.cs,UpdateMovesText,The length of the statement  "	FormHelper.MainForm.Text = String.Format (CultureInfo.CurrentUICulture' RunnerUserControlResource.TitleWithCycles' cycle); " is 122.
Long Statement,DG.BotWorld.WorldMatrix.WinApp.UserControls,RunnerUserControl,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.WorldMatrix.WinApp\UserControls\RunnerUserControl.cs,lsvBots_ItemChecked,The length of the statement  "	FormHelper.MainForm.RunEnvironmentButton.Enabled = (selectedBotsCount >= env.MinBotsNumber && selectedBotsCount <= env.MaxBotsNumber); " is 134.
Empty Catch Block,DG.BotWorld.WorldMatrix.WinApp.UserControls,RunnerUserControl,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.WorldMatrix.WinApp\UserControls\RunnerUserControl.cs,HandleEnvironmentUpdated,The method has an empty catch block.
