Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DG.BotWorld.Environments.Learning.Sorting,SortingEnvironment,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Environments.Learning.Sorting\SortingEnvironment.cs,Update,The length of the statement  "		throw new EnvironmentException ("Some swap index invalid (FirstItemIndex:{0}' SecondItemIndex:{1}).".With (result.FirstItemIndex' result.SecondItemIndex)); " is 155.
Magic Number,DG.BotWorld.Environments.Learning.Sorting,SortingEnvironment,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Environments.Learning.Sorting\SortingEnvironment.cs,SortingEnvironment,The following statement contains a magic number: UpdateTimeout = 10000;  
Magic Number,DG.BotWorld.Environments.Learning.Sorting,SortingEnvironment,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Environments.Learning.Sorting\SortingEnvironment.cs,SortingEnvironment,The following statement contains a magic number: MaxUpdateCycles = 1000;  
Magic Number,DG.BotWorld.Environments.Learning.Sorting,SortingEnvironment,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Environments.Learning.Sorting\SortingEnvironment.cs,SortingEnvironment,The following statement contains a magic number: MinItemsSize = 10;  
Magic Number,DG.BotWorld.Environments.Learning.Sorting,SortingEnvironment,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Environments.Learning.Sorting\SortingEnvironment.cs,SortingEnvironment,The following statement contains a magic number: MaxItemsSize = 50;  
