Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Arguments,0,2,2,0,1,34,4,0,0,0,0,2
DisplaySlideSet,4,14,5,0,9,276,24,0,1,0.54,0,1
EditableSlideSet,0,10,9,0,9,239,19,0,1,0,1,4
Engine,0,4,8,0,2,64,6,0,0,0,1,9
Library,3,9,0,0,8,177,44,0,0,0.89,2,5
Font,2,0,0,2,0,5,0,0,0,0,0,2
Options,1,4,57,0,3,483,103,0,0,0.25,2,3
Slide,0,0,0,0,0,7,0,3,0,0,0,0
EditableSlide,5,3,5,0,3,110,3,0,1,0.47,0,1
DisplaySlide,8,1,0,8,1,41,1,0,1,1,0,1
PlaceholderSlide,3,3,3,0,3,46,3,0,1,0.33,0,1
SlideSet,10,5,0,0,3,99,15,2,0,0.7,0,0
