Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Comdiv.FluentView,nodeBase,C:\repos\Qorpent_comdiv.oldcore\Comdiv.FluentView\nodeBase.cs,doRender,The length of the statement  "		throw new Exception (string.Format ("name: {0}' classes: {1}' type : {2}"' name ?? "NULL"' string.Join (" "' classes.ToArray ())' this.GetType ().Name)' ex); " is 157.
Virtual Method Call from Constructor,Comdiv.FluentView,nodeBase,C:\repos\Qorpent_comdiv.oldcore\Comdiv.FluentView\nodeBase.cs,nodeBase,The constructor "nodeBase" calls a virtual method "init".
Magic Number,Comdiv.FluentView,genericNode,C:\repos\Qorpent_comdiv.oldcore\Comdiv.FluentView\genericNode.cs,h3,The following statement contains a magic number: return h (3' text);  
Magic Number,Comdiv.FluentView,genericNode,C:\repos\Qorpent_comdiv.oldcore\Comdiv.FluentView\genericNode.cs,h2,The following statement contains a magic number: return h (2' text);  
Magic Number,Comdiv.FluentView,nodeBase,C:\repos\Qorpent_comdiv.oldcore\Comdiv.FluentView\nodeBase.cs,h2,The following statement contains a magic number: return h (2);  
Magic Number,Comdiv.FluentView,nodeBase,C:\repos\Qorpent_comdiv.oldcore\Comdiv.FluentView\nodeBase.cs,h3,The following statement contains a magic number: return h (3);  
