Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Nap.Html.Serialization.Binders,DateBinder,C:\repos\mandest_Nap\src\Nap.Html\Serialization\Binders\DateBinder.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Serialization.Binders,IntBinder,C:\repos\mandest_Nap\src\Nap.Html\Serialization\Binders\IntBinder.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Serialization.Binders,DecimalBinder,C:\repos\mandest_Nap\src\Nap.Html\Serialization\Binders\DecimalBinder.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Serialization.Binders,StringBinder,C:\repos\mandest_Nap\src\Nap.Html\Serialization\Binders\StringBinder.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Extensions,StringExtensions,C:\repos\mandest_Nap\src\Nap.Html\Extensions\StringExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Exceptions,NapParsingException,C:\repos\mandest_Nap\src\Nap.Html\Exceptions\NapParsingException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Exceptions,NapFindingException,C:\repos\mandest_Nap\src\Nap.Html\Exceptions\NapFindingException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Exceptions,NapBindingException,C:\repos\mandest_Nap\src\Nap.Html\Exceptions\NapBindingException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Factories.Base,BaseFactory<T>,C:\repos\mandest_Nap\src\Nap.Html\Factories\Base\BaseFactory.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,System,AssemblyVersionInformation,C:\repos\mandest_Nap\src\Nap.Html\Properties\AssemblyInfo.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Version' InformationalVersion
Unutilized Abstraction,System,AssemblyVersionInformation,C:\repos\mandest_Nap\src\Nap.Html\Properties\AssemblyInfo.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Nap.Html.Serialization.Contracts,StringContract,C:\repos\mandest_Nap\src\Nap.Html\Serialization\Contracts\StringContract.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
