Method,LOC,CC,PC
Form1:WritePrivateProfileString,1,1,4
Form1:GetPrivateProfileString,1,1,6
Form1:Form1,3,1,0
Form1:Form1_Load,12,2,2
Form1:btnConfirm_Click,12,4,2
Form1:cmbInstaledPlanes_SelectedIndexChanged,25,3,2
Form1:btnCancel_Click,3,1,2
Form1:SetFsVariables,8,1,0
Form1:BindComboPlanes,5,2,0
Form1:BindAllAirplanesInfo,13,3,0
Form1:AddPlanesInfoByPath,30,4,1
Form1:GetFileProperty,5,1,3
Form1:GetInstallPathFS,17,3,0
Form1:SetLabelValue,3,1,2
MainForm:WritePrivateProfileString,1,1,4
MainForm:GetPrivateProfileString,1,1,6
MainForm:MainForm,3,1,0
MainForm:Form1_Load,12,2,2
MainForm:cmbAircraftManufacturer_SelectedIndexChanged,5,2,2
MainForm:txbAircraftTitle_TextChanged,9,3,2
MainForm:icon_OnIconSelect,8,2,2
MainForm:btnClose_Click,3,1,2
MainForm:btnConfirm_Click,14,4,2
MainForm:btnCancel_Click,3,1,2
MainForm:SetInfoFromSelectedPlane,24,3,0
MainForm:ClearSelection,5,2,0
MainForm:SetFsVariables,8,1,0
MainForm:BindListPlanes,18,5,2
MainForm:BindExtraOptions,10,3,0
MainForm:BindAllAirplanesInfo,13,3,0
MainForm:AddPlanesInfoByPath,30,4,1
MainForm:GetFileProperty,5,1,3
MainForm:GetInstallPathFS,17,3,0
MainForm:SetLabelValue,3,1,2
Program:Main,5,1,0
UiIcon:UiIcon,5,1,1
UiIcon:BindInfo,6,1,0
UiIcon:UI_Click,7,3,2
UiIcon:SetCheckChange,9,2,1
UiIcon:IsChecked,3,1,0
Resources:Resources,2,1,0
