Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Driven.Metrics.Reporting,HtmlTopTenReport,F:\newReposMay17\garrensmith_DrivenMetrics\src\Core\Reporting\HtmlTopTenReport.cs,flatten,The length of the statement  "		flatResults.AddRange (classResult.MethodResults.Select (methodResult => new FlatResult (string.Format ("{0}.{1}"' classResult.Name' methodResult.Name)' methodResult.Result' methodResult.Pass))); " is 194.
Long Statement,Driven.Metrics.Reporting,XmlReport,F:\newReposMay17\garrensmith_DrivenMetrics\src\Core\Reporting\XmlReport.cs,ConvertResult,The length of the statement  "	var method = new XElement ("method"' new XAttribute ("name"' methodResult.Name)' new XAttribute ("pass"' methodResult.Pass)' new XAttribute ("result"' methodResult.Result)); " is 173.
