Method,LOC,CC,PC
Program:Main,23,4,1
CaseCrawler:CaseCrawler,2,1,0
CaseCrawler:CrawlCases,77,15,6
CaseCrawler:GenerateRequestToAOP,13,1,3
CaseCrawler:LoadCasesFromFile,8,3,1
CaseCrawler:SaveCasesToFile,7,3,2
CrawlAssigners:LoadAssignersAndSaveToFile,43,5,3
ExtractionHelpers:IsVyzlojitelLabel,5,1,1
ExtractionHelpers:IsPoluchenNaLabel,5,1,1
ExtractionHelpers:ExtractDateFromPoluchenNa,32,3,1
ExtractionHelpers:IsProceduraLabel,5,1,1
ExtractionHelpers:IsPrepiskaLabel,5,1,1
ExtractionHelpers:ExtractNumberFromPrepiska,13,3,1
ExtractionHelpers:IsImeLabel,5,1,1
ExtractionHelpers:IsOpisanieLabel,5,1,1
ExtractionHelpers:ExtractUrlFromValueElem,17,2,1
ExtractionHelpers:ExtractCaseIdFromUrl,8,2,1
ExtractionHelpers:ExtractStatusFromPrepiska,8,2,1
TextHelpers:ToUtf8,7,1,1
TextHelpers:ToUtf8Binary,6,1,1
