Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,AsposeVisualStudioPlugin,AsposeVisualStudioPluginCells.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: AsposeVisualStudioPluginCells.Core' AsposeVisualStudioPluginCells.GUI,AsposeVisualStudioPluginCells.Core.AsposeComponentsManager' AsposeVisualStudioPluginCells.GUI.ComponentWizardPage,AsposeVisualStudioPluginCells.Core.AsposeComponentsManager' AsposeVisualStudioPluginCells.GUI.ComponentWizardPage
Unstable Dependency,AsposeVisualStudioPlugin,AsposeVisualStudioPluginCells.Core,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): AsposeVisualStudioPluginCells.GUI,AsposeVisualStudioPluginCells.Core.ComponentWizardPage,AsposeVisualStudioPluginCells.Core.ComponentWizardPage
Feature Concentration,AsposeVisualStudioPlugin,AsposeVisualStudioPluginCells.Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AsposeComponent' AsposeComponents' AsposeComponentsManager' AsyncDownload' AsyncDownloadList' Constants' GitHelper' GlobalData' ZipUtilities]' [TreeNodeData]. LCC (Lack of Component Cohesion) = 0.2,AsposeVisualStudioPluginCells.Core.TreeNodeData,AsposeVisualStudioPluginCells.Core.AsposeComponent' AsposeVisualStudioPluginCells.Core.AsposeComponents' AsposeVisualStudioPluginCells.Core.AsposeComponentsManager' AsposeVisualStudioPluginCells.Core.AsyncDownload' AsposeVisualStudioPluginCells.Core.AsyncDownloadList' AsposeVisualStudioPluginCells.Core.Constants' AsposeVisualStudioPluginCells.Core.GitHelper' AsposeVisualStudioPluginCells.Core.GlobalData' AsposeVisualStudioPluginCells.Core.TreeNodeData' AsposeVisualStudioPluginCells.Core.ZipUtilities
