Implementation smell,Namespace,Class,File,Method,Description
Complex Method,DCouple.IO.SystemIO,Directory,C:\repos\myles-mcdonnell_DCouple.IO\Source\DCouple.IO\SystemIO\Directory.cs,CopyTo,Cyclomatic complexity of the method is 8
Long Statement,DCouple.IO.SystemIO,Directory,C:\repos\myles-mcdonnell_DCouple.IO\Source\DCouple.IO\SystemIO\Directory.cs,FindFiles,The length of the statement  "	return _directoryInfo.EnumerateFiles (searchPattern' recursive ? SearchOption.AllDirectories : SearchOption.TopDirectoryOnly).Select (fileInfo => new File (fileInfo)).ToList (); " is 177.
Long Statement,DCouple.IO.SystemIO,Directory,C:\repos\myles-mcdonnell_DCouple.IO\Source\DCouple.IO\SystemIO\Directory.cs,FindDirectories,The length of the statement  "	return _directoryInfo.EnumerateDirectories (searchPattern' recursive ? SearchOption.AllDirectories : SearchOption.TopDirectoryOnly).Select (dirInfo => new Directory (dirInfo)).ToList (); " is 186.
