Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CallButlerDialogFormBase,0,2,3,0,1,40,4,8,0,0,0,0
CallFlowItem,0,3,3,0,2,61,5,0,1,0,0,1
DataEditorWizardFormBase,1,1,1,0,1,19,1,1,0,1,0,0
ExtensionContactControl,6,15,4,0,2,182,23,0,0,0.89,3,0
FindMeNumberDiagramShape,7,20,8,0,1,299,58,0,0,0.89,5,1
GreetingControl,4,17,4,0,7,188,34,0,0,0.88,5,0
GreetingInfo,6,0,0,6,0,9,0,0,0,0,1,0
TextChangedEventArgs,1,1,1,0,1,16,1,0,0,1,0,1
QuickTipsControl,0,1,0,0,1,7,1,0,0,0,0,0
ScheduleControl,14,18,3,0,10,342,65,0,0,0.83,0,0
VoicemailControl,5,22,3,0,5,308,61,0,0,0.89,4,0
VoicemailEventArgs,2,2,0,2,2,14,2,0,0,1,1,2
CallButlerDataGrid,0,2,0,0,1,30,2,1,0,0,0,0
DataRowEventArgs,1,1,0,1,1,8,1,0,0,0,0,5
CallButlerEditDataGrid,6,5,3,0,1,110,12,0,1,0.77,1,0
VoicemailDiagramShape,0,1,0,0,1,7,1,0,0,0,0,1
WizardHeader,0,1,4,0,1,43,1,0,0,0,0,0
LocalizedStrings,2,1,17,0,0,165,1,0,0,0,0,0
Resources,2,1,65,0,0,423,1,0,0,0,0,0
Settings,1,0,2,0,0,19,0,0,0,0,0,0
