Implementation smell,Namespace,Class,File,Method,Description
Long Statement,HelloBotCore,HelloBot,C:\research\architectureSmells\repos\Nigrimmist_HelloBot\HelloBotCore\HelloBot.cs,HandleMessage,The length of the statement  "                var command = incomingMessage.Substring(incomingMessage.IndexOf(botCommandPrefix' StringComparison.InvariantCulture) + botCommandPrefix.Length);" is 144.
Long Statement,HelloBotCore,HelloBot,C:\research\architectureSmells\repos\Nigrimmist_HelloBot\HelloBotCore\HelloBot.cs,HandleMessage,The length of the statement  "                            string args = incomingMessage.Substring(incomingMessage.IndexOf(command' StringComparison.InvariantCultureIgnoreCase) + command.Length).Trim();" is 143.
Long Statement,HelloBotCore,HelloBot,C:\research\architectureSmells\repos\Nigrimmist_HelloBot\HelloBotCore\HelloBot.cs,FindHandler,The length of the statement  "                toReturn = handlers.FirstOrDefault(x => x.CallCommandList.Select(y=>y.Command).Contains(foundCommand'StringComparer.OrdinalIgnoreCase));" is 136.
Long Statement,HelloBotCore,HelloBot,C:\research\architectureSmells\repos\Nigrimmist_HelloBot\HelloBotCore\HelloBot.cs,GetSystemCommands,The length of the statement  "            return String.Join(Environment.NewLine' systemCommands.Select(x => String.Format(botCommandPrefix+"{0} - {1}"' x.Key' x.Value.Item1)).ToList());" is 144.
Long Statement,HelloBotCore,HelloBot,C:\research\architectureSmells\repos\Nigrimmist_HelloBot\HelloBotCore\HelloBot.cs,GetUserDefinedCommands,The length of the statement  "            sb.Append(String.Join(Environment.NewLine' handlers.Select(x => String.Format("{0} - {1}"' string.Join(" / "' x.CallCommandList.Select(y => botCommandPrefix + y.Command))' x.CommandDescription)).ToList()));" is 206.
Magic Number,HelloBotCore,HelloBot,C:\research\architectureSmells\repos\Nigrimmist_HelloBot\HelloBotCore\HelloBot.cs,HelloBot,The following statement contains a magic number: this.commandTimeoutSec = 60;
