Project,Namespace,Ca types,Ce types
StagWare.FanControl.Service,StagWare.FanControl.Service,NbfcService.NoteBookFanControlService,StagWare.FanControl.FanControl' StagWare.Settings.LoadSettingsFailedEventArgs' StagWare.ServiceSettings' StagWare.FanControl.FanInformation' StagWare.FanControl.Configurations.FanControlConfigV2' StagWare.FanControl.Configurations.FanControlConfigManager' StagWare.FanControl.Configurations.FanConfiguration
StagWare.FanControl.Service,StagWare,StagWare.FanControl.Service.FanControlService,
