Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ExceptionTestingApp,0,3,2,0,1,30,4,0,0,0,2,1
InvalidRangeException,0,5,1,0,5,24,5,0,0,0,1,2
TestMain,0,1,0,0,0,31,3,0,0,0,2,0
Range,0,2,2,0,1,20,2,0,0,0,0,2
