Method,LOC,CC,PC
Animal:Animal,5,1,3
Animal:Animal,2,1,0
Animal:ProduceSound,1,1,0
Animal:Move,1,1,1
Cat:Cat,2,1,3
Cat:Cat,2,1,0
Cat:Move,3,1,1
Cat:EatCatFood,1,1,0
Dog:Dog,2,1,3
Dog:Dog,2,1,0
Dog:Move,3,1,1
Dog:ProduceSound,3,1,0
Frog:Frog,2,1,3
Frog:Frog,2,1,0
Frog:Move,3,1,1
Frog:ProduceSound,3,1,0
ISound:ProduceSound,1,1,0
Kitten:Kitten,4,1,2
Kitten:Kitten,4,1,0
Kitten:Move,3,1,1
Kitten:ProduceSound,3,1,0
Kitten:EatCatFood,3,1,0
AnimalsTest:Main,75,5,3
Tomcat:Tomcat,4,1,2
Tomcat:Tomcat,4,1,0
Tomcat:Move,3,1,1
Tomcat:ProduceSound,3,1,0
Tomcat:EatCatFood,3,1,0
Tomcat:Hunt,11,2,1
