Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.Controller' Microsoft.AspNetCore.Mvc.IViewComponentResult' Microsoft.AspNetCore.Mvc.ViewComponent' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.Controller' Microsoft.AspNetCore.Mvc.IViewComponentResult' Microsoft.AspNetCore.Mvc.ViewComponent' Microsoft.AspNetCore.Mvc.Rendering.HtmlHelperPartialExtensions' Microsoft.AspNetCore.Mvc.Rendering.MvcForm' Microsoft.AspNetCore.Mvc.Rendering.ViewComponentHelperExtensions' Microsoft.AspNetCore.Mvc.Rendering.ViewContext' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc' Microsoft.AspNetCore.Mvc.ViewFeatures' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.Controller' Microsoft.AspNetCore.Mvc.IViewComponentResult' Microsoft.AspNetCore.Mvc.ViewComponent' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator' Microsoft.AspNetCore.Mvc.Rendering.HtmlHelperPartialExtensions' Microsoft.AspNetCore.Mvc.Rendering.MvcForm' Microsoft.AspNetCore.Mvc.Rendering.ViewComponentHelperExtensions' Microsoft.AspNetCore.Mvc.Rendering.ViewContext
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.Controller' Microsoft.AspNetCore.Mvc.IViewComponentResult' Microsoft.AspNetCore.Mvc.ViewComponent' Microsoft.AspNetCore.Mvc.Rendering.HtmlHelperPartialExtensions' Microsoft.AspNetCore.Mvc.Rendering.MvcForm' Microsoft.AspNetCore.Mvc.Rendering.ViewComponentHelperExtensions' Microsoft.AspNetCore.Mvc.Rendering.ViewContext' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.ViewFeatures.Internal' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ControllerSaveTempDataPropertyFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.DefaultDisplayTemplates' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewFeaturesDiagnosticSourceExtensions' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataApplicationModelProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataMvcOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewComponentInvokerCache' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.ViewFeatures.Internal' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ControllerSaveTempDataPropertyFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.DefaultDisplayTemplates' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewFeaturesDiagnosticSourceExtensions' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataApplicationModelProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataMvcOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewComponentInvokerCache' Microsoft.AspNetCore.Mvc.Rendering.HtmlHelperPartialExtensions' Microsoft.AspNetCore.Mvc.Rendering.MvcForm' Microsoft.AspNetCore.Mvc.Rendering.ViewComponentHelperExtensions' Microsoft.AspNetCore.Mvc.Rendering.ViewContext' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.ViewFeatures.Internal' Microsoft.AspNetCore.Mvc.ViewFeatures' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ControllerSaveTempDataPropertyFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.DefaultDisplayTemplates' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewFeaturesDiagnosticSourceExtensions' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataApplicationModelProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataMvcOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewComponentInvokerCache' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator' Microsoft.AspNetCore.Mvc.Rendering.HtmlHelperPartialExtensions' Microsoft.AspNetCore.Mvc.Rendering.MvcForm' Microsoft.AspNetCore.Mvc.Rendering.ViewComponentHelperExtensions' Microsoft.AspNetCore.Mvc.Rendering.ViewContext
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.ViewFeatures.Internal' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures' Microsoft.AspNetCore.Mvc.Rendering' Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ControllerSaveTempDataPropertyFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.DefaultDisplayTemplates' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewFeaturesDiagnosticSourceExtensions' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataApplicationModelProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataMvcOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewComponentInvokerCache' Microsoft.AspNetCore.Mvc.Rendering.HtmlHelperPartialExtensions' Microsoft.AspNetCore.Mvc.Rendering.MvcForm' Microsoft.AspNetCore.Mvc.Rendering.ViewComponentHelperExtensions' Microsoft.AspNetCore.Mvc.Rendering.ViewContext' Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewFeatures,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.ViewFeatures' Microsoft.AspNetCore.Mvc.Rendering,Microsoft.AspNetCore.Mvc.ViewFeatures.IViewContextAware' Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultHtmlGenerator' Microsoft.AspNetCore.Mvc.ViewFeatures.DefaultValidationHtmlAttributeProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.JsonHelper' Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator' Microsoft.AspNetCore.Mvc.Rendering.HtmlHelperPartialExtensions' Microsoft.AspNetCore.Mvc.Rendering.MvcForm' Microsoft.AspNetCore.Mvc.Rendering.ViewComponentHelperExtensions' Microsoft.AspNetCore.Mvc.Rendering.ViewContext
Cyclic Dependency,Microsoft.AspNetCore.Mvc.ViewFeatures,Microsoft.AspNetCore.Mvc.ViewComponents,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.ViewComponents' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal,Microsoft.AspNetCore.Mvc.ViewComponents.DefaultViewComponentActivator' Microsoft.AspNetCore.Mvc.ViewComponents.DefaultViewComponentDescriptorProvider' Microsoft.AspNetCore.Mvc.ViewComponents.DefaultViewComponentHelper' Microsoft.AspNetCore.Mvc.ViewComponents.DefaultViewComponentInvoker' Microsoft.AspNetCore.Mvc.ViewComponents.ViewComponentConventions' Microsoft.AspNetCore.Mvc.ViewComponents.ViewViewComponentResult' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ControllerSaveTempDataPropertyFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.DefaultDisplayTemplates' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewFeaturesDiagnosticSourceExtensions' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.MvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataApplicationModelProvider' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.TempDataMvcOptionsSetup' Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewComponentInvokerCache
