Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.Compilation' Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation.CompilationFailedException' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewsFeatureProvider' Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.Compilation' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation.CompilationFailedException' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewsFeatureProvider' Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices' Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.Compilation' Microsoft.AspNetCore.Mvc.Razor' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation.CompilationFailedException' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewsFeatureProvider' Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult' Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.Compilation' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation.CompilationFailedException' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewsFeatureProvider' Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices' Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor' Microsoft.AspNetCore.Mvc.Razor.Internal,Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult' Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor.Compilation,Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices' Microsoft.AspNetCore.Mvc.Razor.Compilation.CompilationFailedException' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewsFeatureProvider
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.TagHelpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.TagHelpers' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.TagHelpers.UrlResolutionTagHelper' Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices' Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.TagHelpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.TagHelpers' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor.Compilation' Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.TagHelpers.UrlResolutionTagHelper' Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices' Microsoft.AspNetCore.Mvc.Razor.Compilation.CompilationFailedException' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewsFeatureProvider' Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult
Cyclic Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.TagHelpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.AspNetCore.Mvc.Razor.TagHelpers' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor.Compilation' Microsoft.AspNetCore.Mvc.Razor.Internal' Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.TagHelpers.UrlResolutionTagHelper' Microsoft.AspNetCore.Mvc.Razor.Internal.CompilationFailedExceptionFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.DefaultTagHelperFactory' Microsoft.AspNetCore.Mvc.Razor.Internal.MvcRazorMvcViewOptionsSetup' Microsoft.AspNetCore.Mvc.Razor.Internal.RazorPagePropertyActivator' Microsoft.AspNetCore.Mvc.Razor.Internal.TagHelpersAsServices' Microsoft.AspNetCore.Mvc.Razor.Compilation.CompilationFailedException' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewsFeatureProvider' Microsoft.AspNetCore.Mvc.Razor.IRazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPage' Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator' Microsoft.AspNetCore.Mvc.Razor.RazorPageBase' Microsoft.AspNetCore.Mvc.Razor.RazorPageFactoryResult
Unstable Dependency,Microsoft.AspNetCore.Mvc.Razor,Microsoft.AspNetCore.Mvc.Razor.Compilation,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.AspNetCore.Mvc.Razor' Microsoft.AspNetCore.Mvc.Razor.Internal,Microsoft.AspNetCore.Mvc.Razor.Compilation.Resources' Microsoft.AspNetCore.Mvc.Razor.Compilation.ViewPath
