Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Logging,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Logging' Hangfire.Logging.LogProviders,Hangfire.Logging.NLogLogProvider' Hangfire.Logging.LogProviders.ILog
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire' Hangfire.States,Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire' Hangfire.Common' Hangfire.States,Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire' Hangfire.Common' Hangfire.Storage' Hangfire.States,Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.Storage.InvocationData' Hangfire.Storage.IStorageConnection' Hangfire.Storage.JobStorageTransaction' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire' Hangfire.Server' Hangfire.Common' Hangfire.Storage' Hangfire.States,Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Server.AutomaticRetryProcess' Hangfire.Server.BackgroundJobPerformer' Hangfire.Server.BackgroundProcessingServer' Hangfire.Server.DelayedJobScheduler' Hangfire.Server.RecurringJobScheduler' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.Storage.InvocationData' Hangfire.Storage.IStorageConnection' Hangfire.Storage.JobStorageTransaction' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Client' Hangfire.Common,Hangfire.Client.BackgroundJobFactory' Hangfire.Client.CoreBackgroundJobFactory' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Client' Hangfire' Hangfire.Common,Hangfire.Client.BackgroundJobFactory' Hangfire.Client.CoreBackgroundJobFactory' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Client' Hangfire.Common' Hangfire.Storage' Hangfire.Common,Hangfire.Client.BackgroundJobFactory' Hangfire.Client.CoreBackgroundJobFactory' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.Storage.InvocationData' Hangfire.Storage.IStorageConnection' Hangfire.Storage.JobStorageTransaction
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Client' Hangfire' Hangfire.Common' Hangfire.Storage' Hangfire.Common,Hangfire.Client.BackgroundJobFactory' Hangfire.Client.CoreBackgroundJobFactory' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.Storage.InvocationData' Hangfire.Storage.IStorageConnection' Hangfire.Storage.JobStorageTransaction
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Common' Hangfire.Storage,Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.Storage.InvocationData' Hangfire.Storage.IStorageConnection' Hangfire.Storage.JobStorageTransaction
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Common' Hangfire.Server' Hangfire.Storage,Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.Server.AutomaticRetryProcess' Hangfire.Server.BackgroundJobPerformer' Hangfire.Server.BackgroundProcessingServer' Hangfire.Server.DelayedJobScheduler' Hangfire.Server.RecurringJobScheduler' Hangfire.Storage.InvocationData' Hangfire.Storage.IStorageConnection' Hangfire.Storage.JobStorageTransaction
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Common' Hangfire' Hangfire.Server' Hangfire.Storage,Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Server.AutomaticRetryProcess' Hangfire.Server.BackgroundJobPerformer' Hangfire.Server.BackgroundProcessingServer' Hangfire.Server.DelayedJobScheduler' Hangfire.Server.RecurringJobScheduler' Hangfire.Storage.InvocationData' Hangfire.Storage.IStorageConnection' Hangfire.Storage.JobStorageTransaction
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Dashboard,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Dashboard' Hangfire,Hangfire.Dashboard.CombinedResourceDispatcher' Hangfire.Dashboard.DashboardRoutes' Hangfire.Dashboard.HtmlHelper' Hangfire.Dashboard.RazorPage' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Dashboard,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Dashboard' Hangfire' Hangfire.States,Hangfire.Dashboard.CombinedResourceDispatcher' Hangfire.Dashboard.DashboardRoutes' Hangfire.Dashboard.HtmlHelper' Hangfire.Dashboard.RazorPage' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Dashboard,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Dashboard' Hangfire.Dashboard.Pages' Hangfire' Hangfire.States,Hangfire.Dashboard.CombinedResourceDispatcher' Hangfire.Dashboard.DashboardRoutes' Hangfire.Dashboard.HtmlHelper' Hangfire.Dashboard.RazorPage' Hangfire.Dashboard.Pages.AwaitingJobsPage' Hangfire.Dashboard.Pages.HomePage' Hangfire.Dashboard.Pages.JobDetailsPage' Hangfire.Dashboard.Pages.SidebarMenu' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Dashboard,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Dashboard' Hangfire' Hangfire.States' Hangfire' Hangfire.States,Hangfire.Dashboard.CombinedResourceDispatcher' Hangfire.Dashboard.DashboardRoutes' Hangfire.Dashboard.HtmlHelper' Hangfire.Dashboard.RazorPage' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Dashboard.Pages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Dashboard.Pages' Hangfire,Hangfire.Dashboard.Pages.AwaitingJobsPage' Hangfire.Dashboard.Pages.HomePage' Hangfire.Dashboard.Pages.JobDetailsPage' Hangfire.Dashboard.Pages.SidebarMenu' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Dashboard.Pages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Dashboard.Pages' Hangfire' Hangfire.Dashboard,Hangfire.Dashboard.Pages.AwaitingJobsPage' Hangfire.Dashboard.Pages.HomePage' Hangfire.Dashboard.Pages.JobDetailsPage' Hangfire.Dashboard.Pages.SidebarMenu' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Dashboard.CombinedResourceDispatcher' Hangfire.Dashboard.DashboardRoutes' Hangfire.Dashboard.HtmlHelper' Hangfire.Dashboard.RazorPage
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Dashboard.Pages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Dashboard.Pages' Hangfire' Hangfire.Common' Hangfire.States' Hangfire.Dashboard,Hangfire.Dashboard.Pages.AwaitingJobsPage' Hangfire.Dashboard.Pages.HomePage' Hangfire.Dashboard.Pages.JobDetailsPage' Hangfire.Dashboard.Pages.SidebarMenu' Hangfire.AutomaticRetryAttribute' Hangfire.BackgroundJob' Hangfire.BackgroundJobClient' Hangfire.BackgroundJobServer' Hangfire.GlobalConfigurationExtensions' Hangfire.RecurringJobManager' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection' Hangfire.States.ApplyStateContext' Hangfire.States.AwaitingState' Hangfire.States.Handler' Hangfire.Dashboard.CombinedResourceDispatcher' Hangfire.Dashboard.DashboardRoutes' Hangfire.Dashboard.HtmlHelper' Hangfire.Dashboard.RazorPage
Cyclic Dependency,Hangfire.Core.NetStandard,Hangfire.Server,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Hangfire.Server' Hangfire.Common,Hangfire.Server.AutomaticRetryProcess' Hangfire.Server.BackgroundJobPerformer' Hangfire.Server.BackgroundProcessingServer' Hangfire.Server.DelayedJobScheduler' Hangfire.Server.RecurringJobScheduler' Hangfire.Common.CachedExpressionCompiler' Hangfire.Common.Job' Hangfire.Common.JobFilterCollection
