Implementation smell,Namespace,Class,File,Method,Description
Complex Conditional,Imazen.SlimResponse,MarkupParser,C:\repos\imazen_slimresponse\plugin\FilterModule\MarkupParser.cs,TransformImgToPicture,The conditional expression  "(src != null && src.Value.IndexOf("slimmage=true"' StringComparison.OrdinalIgnoreCase) > -1)                          || (cls != null && cls.Value.IndexOf("slimmage"'  StringComparison.OrdinalIgnoreCase) > -1)"  is complex.
