Project,Namespace,Ca types,Ce types
Magnum.Specs,Magnum.Specs.Activator.Benchmarks,,Magnum.Specs.Activator.Classes.ClassWithDefaultConstructor' Magnum.Specs.Activator.Classes.ClassWithOneConstructorArg' Magnum.Specs.Activator.Classes.ClassWithTwoConstructorArgs' Magnum.Specs.Activator.Classes.ClassWithMultipleConstructorArgs' Magnum.Specs.Activator.Classes.SuperConstrainedClass' Magnum.CombGuid' Magnum.Reflection.FastActivator
Magnum.Specs,Magnum.Specs.Activator,,Magnum.Reflection.FastActivator' Magnum.Specs.Activator.Classes.ClassWithMultipleComplexConstructors' Magnum.Specs.Activator.Classes.ClassWithOneConstructorArg' Magnum.CombGuid' Magnum.Specs.Activator.Classes.ClassWithTwoConstructorArgs' Magnum.Specs.Activator.Classes.ClassWithDefaultConstructor' Magnum.Specs.Activator.Classes.ClassWithPrivateConstructor' Magnum.Specs.Activator.Classes.ClassWithProtectedConstructor' Magnum.Specs.Activator.Classes.ClassWithGuidConstraint' Magnum.Specs.Activator.Classes.SuperConstrainedClass' Magnum.Specs.Activator.Classes.ClassWithStringConstraint
Magnum.Specs,Magnum.Specs.Algorithms,,Magnum.Algorithms.Implementations.Edge
Magnum.Specs,Magnum.Specs.Benchmarking,,
Magnum.Specs,Magnum.Specs.Binding,,Magnum.ValueProviders.ValueProvider' Magnum.ValueProviders.MultipleValueProvider' Magnum.Binding.ModelBinder' Magnum.Binding.ModelBinderContext
Magnum.Specs,Magnum.Specs,,Magnum.Reflection.FastActivator' Magnum.Guard' Magnum.Parsers.IRangeElement' Magnum.Parsers.RangeElement' Magnum.Parsers.GreaterThanElement' Magnum.Parsers.LessThanElement' Magnum.Parsers.StartsWithElement' Magnum.Parsers.IRangeParser' Magnum.FunctionTimerResult' Magnum.FunctionTimer' Magnum.SystemUtil
Magnum.Specs,Magnum.Specs.Caching,,
Magnum.Specs,Magnum.Specs.Calendar,,Magnum.Calendar.DefaultCalendar' Magnum.Calendar.IHolidayConfigurator' Magnum.Calendar.Month' Magnum.Calendar.DaySpecs' Magnum.Calendar.Holidays.MemorialDayObservedCheck
Magnum.Specs,Magnum.Specs.Collections,,Magnum.CombGuid
Magnum.Specs,Magnum.Specs.CommandLineParser.PlugInCommands,,Magnum.CommandLineParser.ICommandLineElementParser' Magnum.CommandLineParser.IArgumentElement' Magnum.CommandLineParser.ISwitchElement' Magnum.CommandLineParser.IDefinitionElement' Magnum.Specs.CommandLineParser.ICommand' Magnum.Specs.CommandLineParser.VersionCommand' Magnum.CommandLineParser.CommandLine
Magnum.Specs,Magnum.Specs.Concurrency,,
Magnum.Specs,Magnum.Specs.Configuration,,Magnum.Configuration.ConfigurationBinder' Magnum.Configuration.ConfigurationBinderFactory' Magnum.Configuration.ConfigurationBinderConfigurator
Magnum.Specs,Magnum.Specs.Cryptography,,Magnum.Cryptography.EncryptedText' Magnum.Cryptography.ICryptographyService' Magnum.Cryptography.EncryptedStream' Magnum.Cryptography.DpapiCryptographyService' Magnum.Cryptography.PKI.KeyPair' Magnum.Cryptography.PKI.PublicKeyGenerator' Magnum.Cryptography.PKI.IPkiCryptographyService' Magnum.Cryptography.RijndaelCryptographyService
Magnum.Specs,Magnum.Specs.Activator.Classes,Magnum.Specs.Activator.Benchmarks.ActivatorActivatorRunner' Magnum.Specs.Activator.Benchmarks.FastActivatorActivatorRunner' Magnum.Specs.Activator.Benchmarks.NewActivatorRunner' Magnum.Specs.Activator.When_creating_a_generic_class_with_a_constrained_generic_argument' Magnum.Specs.Activator.When_generating_a_simple_object_with_a_default_constructor_by_type' Magnum.Specs.Activator.When_generating_a_simple_object_with_the_default_constructor' Magnum.Specs.Invoker.When_using_the_fast_invoker' Magnum.Specs.Activator.When_creating_an_object_with_multiple_arguments' Magnum.Specs.Activator.When_generating_an_object_with_arguments' Magnum.Specs.Activator.When_generating_a_simple_object_with_a_private_constructor' Magnum.Specs.Activator.When_generating_a_simple_object_with_a_protected_constructor' Magnum.Specs.Activator.When_generating_an_object_with_two_arguments,
Magnum.Specs,Magnum.Specs.Data,,Magnum.Guard' Magnum.ThreadUtil
Magnum.Specs,Magnum.Specs.Extensions,,
Magnum.Specs,Magnum.Specs.FileSystem.FileSpecs,,Magnum.FileSystem.DotNetDirectory' Magnum.FileSystem.DotNetFileSystem' Magnum.FileSystem.File' Magnum.FileSystem.DirectoryName' Magnum.FileSystem.Directory' Magnum.FileSystem.DotNetFile' Magnum.FileSystem.FileName' Magnum.FileSystem.FileSystemLocator' Magnum.FileSystem.Zip.ZipFileDirectory' Magnum.FileSystem.Zip.ZippedPath
Magnum.Specs,Magnum.Specs.Framework,,
Magnum.Specs,Magnum.Specs.Invoker.Benchmarks,,Magnum.Specs.Invoker.Classes.ClassWithGenericMethods
