Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Magnum.Algorithms,DependencyGraph<T>,1,6,0,0,4,49,10,0,0,0.33,4,0,Magnum.Algorithms.Implementations.AdjacencyList<T;TNode>' Magnum.Algorithms.Implementations.DependencyGraphNode<T>' Magnum.Algorithms.Implementations.Tarjan<T;TNode>' Magnum.Algorithms.Implementations.TopologicalSort<T;TNode>,
Magnum.Algorithms.Implementations,AdjacencyList<T;TNode>,3,11,1,0,11,85,18,0,0,0,3,3,Magnum.Algorithms.Implementations.Edge' Magnum.Algorithms.Implementations.Node<T>' Magnum.Algorithms.Implementations.NodeList<T;TNode>,Magnum.Algorithms.Implementations.Tarjan<T;TNode>' Magnum.Algorithms.Implementations.TopologicalSort<T;TNode>' Magnum.Algorithms.DependencyGraph<T>
Magnum.Algorithms.Implementations,DependencyGraphNode<T>,3,1,3,3,1,33,1,0,1,0,3,2,Magnum.Algorithms.Implementations.TarjanNodeProperties' Magnum.Algorithms.Implementations.Node<T>' Magnum.Algorithms.Implementations.TopologicalSortNodeProperties,Magnum.Algorithms.Implementations.Node<T>' Magnum.Algorithms.DependencyGraph<T>
Magnum.Algorithms.Implementations,Edge,3,2,0,3,2,18,2,0,0,0,1,1,Magnum.Algorithms.Implementations.Node<T>,Magnum.Algorithms.Implementations.AdjacencyList<T;TNode>
Magnum.Algorithms.Implementations,TarjanNodeProperties,0,0,2,0,0,5,0,1,0,-1,0,2,,Magnum.Algorithms.Implementations.Tarjan<T;TNode>' Magnum.Algorithms.Implementations.DependencyGraphNode<T>
Magnum.Algorithms.Implementations,Node<T>,2,4,0,1,4,26,6,0,0,0.75,1,7,Magnum.Algorithms.Implementations.DependencyGraphNode<T>,Magnum.Algorithms.Implementations.Edge' Magnum.Algorithms.Implementations.Tarjan<T;TNode>' Magnum.Algorithms.Implementations.DependencyGraphNode<T>' Magnum.Algorithms.Implementations.TopologicalSort<T;TNode>' Magnum.Algorithms.Implementations.AdjacencyList<T;TNode>' Magnum.Algorithms.Implementations.NodeList<T>' Magnum.Algorithms.Implementations.NodeList<T;TNode>
Magnum.Algorithms.Implementations,NodeList<T>,0,3,0,0,2,16,3,0,0,-1,2,0,Magnum.Algorithms.Implementations.Node<T>' Magnum.Algorithms.Implementations.NodeList<T;TNode>,
Magnum.Algorithms.Implementations,NodeList<T;TNode>,3,3,0,0,3,42,4,0,0,0,2,2,Magnum.Algorithms.Implementations.Node<T>' Magnum.Algorithms.Implementations.NodeTable<T>,Magnum.Algorithms.Implementations.NodeList<T>' Magnum.Algorithms.Implementations.AdjacencyList<T;TNode>
Magnum.Algorithms.Implementations,NodeTable<T>,2,2,0,0,2,31,2,0,0,0,0,1,,Magnum.Algorithms.Implementations.NodeList<T;TNode>
Magnum.Algorithms.Implementations,Tarjan<T;TNode>,4,2,1,0,1,56,9,0,0,0,3,1,Magnum.Algorithms.Implementations.AdjacencyList<T;TNode>' Magnum.Algorithms.Implementations.TarjanNodeProperties' Magnum.Algorithms.Implementations.Node<T>,Magnum.Algorithms.DependencyGraph<T>
Magnum.Algorithms.Implementations,TopologicalSort<T;TNode>,3,4,1,0,2,44,8,0,0,0,3,1,Magnum.Algorithms.Implementations.AdjacencyList<T;TNode>' Magnum.Algorithms.Implementations.Node<T>' Magnum.Algorithms.Implementations.TopologicalSortNodeProperties,Magnum.Algorithms.DependencyGraph<T>
Magnum.Algorithms.Implementations,TopologicalSortNodeProperties,0,0,1,0,0,4,0,1,0,-1,0,2,,Magnum.Algorithms.Implementations.TopologicalSort<T;TNode>' Magnum.Algorithms.Implementations.DependencyGraphNode<T>
Magnum,Benchmark,0,3,1,0,0,23,3,16,0,-1,0,0,,
Magnum,CombGuid,1,1,0,0,1,23,1,0,0,0,0,0,,
Magnum,ComparisonComparer<T>,1,3,0,0,3,19,3,0,0,0.67,1,0,Magnum.Guard,
Magnum,Guard,0,22,0,0,22,129,44,0,0,-1,0,16,,Magnum.ReverseComparer<T>' Magnum.Linq.LinqBatchExtensions' Magnum.ComparisonComparer<T>' Magnum.Extensions.ExtensionsToAction' Magnum.LinkedComparer<T>' Magnum.Linq.LinqIndexExtensions' Magnum.Extensions.ExtensionsToExpression' Magnum.Linq.LinqSingleExtensions' Magnum.Policies.CircuitBreakerPolicy' Magnum.Policies.ExceptionPolicy' Magnum.Reflection.TypeSpecializationExtensions' Magnum.Linq.LinqMergeExtensions' Magnum.Policies.RetryPolicy' Magnum.Extensions.ExtensionsToGenerics' Magnum.Extensions.ExtensionsToInterfaces' Magnum.Mapper<TSource;TTarget>
Magnum,Mapper<TSource;TTarget>,1,5,0,0,4,131,7,0,0,0.6,3,0,Magnum.Guard' Magnum.IMapAction' Magnum.MapAction<TProperty>,
Magnum,IMapAction,0,1,4,0,0,8,1,1,0,-1,0,1,,Magnum.Mapper<TSource;TTarget>
Magnum,MapAction<TProperty>,7,3,4,0,2,83,5,0,1,0,0,1,,Magnum.Mapper<TSource;TTarget>
Magnum,LinkedComparer<T>,2,2,0,0,1,17,2,0,0,0,1,0,Magnum.Guard,
Magnum,Range<T>,5,7,5,0,6,143,13,0,0,0.57,1,3,Magnum.RangeEnumerator<T>,Magnum.RangeEnumerator<T>' Magnum.RangeBuilder<T>' Magnum.Extensions.ExtensionsToRange
Magnum,RangeBuilder<T>,4,6,0,0,6,55,6,0,0,0,1,2,Magnum.Range<T>,Magnum.Extensions.ExtensionsToRange' Magnum.RangeBuilderExt
Magnum,RangeBuilderExt,0,4,0,0,4,19,4,0,0,-1,1,0,Magnum.RangeBuilder<T>,
Magnum,RangeEnumerator<T>,3,3,0,0,2,47,7,0,0,0.67,1,1,Magnum.Range<T>,Magnum.Range<T>
Magnum,ReverseComparer<T>,1,2,1,0,2,17,2,0,0,0,1,0,Magnum.Guard,
Magnum,FunctionTimerResult,0,0,2,0,0,5,0,0,0,-1,0,2,,Magnum.FunctionTimer' Magnum.FunctionTimer<T>
Magnum,FunctionTimer,5,6,1,0,4,76,8,1,0,0.33,2,1,Magnum.FunctionTimerResult' Magnum.CheckPoint,Magnum.FunctionTimer<T>
Magnum,CheckPoint,1,2,0,0,2,12,2,0,0,0,0,1,,Magnum.FunctionTimer
Magnum,FunctionTimer<T>,2,2,1,0,1,21,2,0,1,0,3,0,Magnum.FunctionTimerResult' Magnum.FunctionTimer' Magnum.Reflection.FastPropertyCache<T>,
Magnum,SystemUtil,2,4,2,0,3,36,4,0,0,0,0,3,,Magnum.Extensions.ExtensionsToDateTime' Magnum.Policies.CircuitBreaker' Magnum.Metrics.Monitor.SuccessRateMonitor
Magnum,ThreadUtil,1,4,0,0,3,24,4,0,0,0,0,1,,Magnum.Policies.RetryPolicy
Magnum,WeakReference<T>,0,3,1,0,2,25,3,0,0,-1,0,0,,
Magnum.Binding.TypeBinders,NullableBinder<T>,1,2,0,0,2,17,3,0,1,0,2,1,Magnum.Binding.BinderContext' Magnum.Binding.ObjectBinder,Magnum.Binding.InstanceBinderContext
Magnum.Binding.TypeBinders,ArrayBinder<T>,0,1,0,0,1,9,1,0,0,-1,2,1,Magnum.Binding.TypeBinders.EnumerableBinderBase<T>' Magnum.Binding.BinderContext,Magnum.Binding.InstanceBinderContext
Magnum.Binding.TypeBinders,BooleanBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,ByteBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,CharBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,DateTimeBinder,0,3,0,0,0,23,5,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,DateTimeOffsetBinder,0,3,0,0,0,23,5,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,DecimalBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,DoubleBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,EnumBinder<T>,0,1,0,0,1,12,2,0,1,-1,2,1,Magnum.Binding.BinderContext' Magnum.Binding.ObjectBinder,Magnum.Binding.InstanceBinderContext
Magnum.Binding.TypeBinders,EnumerableBinderBase<T>,0,2,0,0,2,10,2,0,1,-1,2,2,Magnum.Binding.BinderContext' Magnum.Binding.ObjectBinder,Magnum.Binding.TypeBinders.ListBinder<T>' Magnum.Binding.TypeBinders.ArrayBinder<T>
Magnum.Binding.TypeBinders,FloatBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,GuidBinder,0,2,0,0,0,21,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,IntBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,ListBinder<T>,0,1,0,0,1,8,1,0,0,-1,2,1,Magnum.Binding.TypeBinders.EnumerableBinderBase<T>' Magnum.Binding.BinderContext,Magnum.Binding.InstanceBinderContext
Magnum.Binding.TypeBinders,LongBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,SByteBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,ShortBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,StringBinder,0,1,0,0,1,16,3,0,1,-1,2,1,Magnum.Binding.BinderContext' Magnum.Binding.ObjectBinder,Magnum.Binding.InstanceBinderContext
Magnum.Binding.TypeBinders,TimeSpanBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,UIntBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,ULongBinder,0,2,0,0,0,12,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
Magnum.Binding.TypeBinders,UriBinder,0,2,0,0,0,20,2,0,0,-1,1,0,Magnum.Binding.TypeBinders.ValueTypeBinder<T>,
