Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Authentication,0,4,0,0,0,50,12,0,0,0,6,1
AuthResponse,3,0,0,0,0,9,0,0,0,0,0,1
AuthError,0,4,0,0,3,17,4,0,0,0,0,1
Credui,0,4,0,0,2,51,6,0,0,0,0,1
ExceptionHandler,0,1,0,0,1,12,1,0,0,0,1,1
Settings,2,0,0,0,0,5,0,0,0,0,0,1
Generic,3,0,1,0,0,13,0,0,0,0,0,1
URLs,1,0,0,0,0,4,0,0,0,0,0,1
Info,1,0,0,1,0,4,0,0,0,0,0,1
Log,0,3,0,0,0,21,3,0,0,0,1,2
Security,0,3,0,0,1,30,5,0,0,0,0,1
Uploader,0,1,0,0,1,12,1,0,0,0,4,1
Settings,1,0,2,0,0,19,0,0,0,0,0,0
