Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Caliburn.Micro.BindableAppBar,BindableAppBar,D:\newReposJune17\kamranayub_CaliburnBindableAppBar\Caliburn.Micro.BindableAppBar.WP80\..\Caliburn.Micro.BindableAppBar\CustomAppBar.cs,Invalidate,The length of the statement  "	foreach (BindableAppBarButton button in Items.Where (c => c is BindableAppBarButton && ((BindableAppBarButton)c).Visibility == Visibility.Visible)) { " is 149.
Long Statement,Caliburn.Micro.BindableAppBar,BindableAppBar,D:\newReposJune17\kamranayub_CaliburnBindableAppBar\Caliburn.Micro.BindableAppBar.WP80\..\Caliburn.Micro.BindableAppBar\CustomAppBar.cs,Invalidate,The length of the statement  "	foreach (BindableAppBarMenuItem button in Items.Where (c => c is BindableAppBarMenuItem && ((BindableAppBarMenuItem)c).Visibility == Visibility.Visible)) { " is 155.
