Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,0,5,0,0,1,86,10,0,0,-1,3,0
GroupedItemsPage,0,4,0,0,1,52,4,0,0,-1,2,0
GroupDetailPage,1,5,0,0,1,56,5,0,0,0.8,3,0
ItemDetailOwn,1,5,0,0,1,60,6,0,1,0.8,3,0
OptionsFlyout,1,2,0,0,1,23,5,0,0,1,0,0
Flyout,1,4,0,0,2,51,6,0,0,0,0,1
SampleDataCommon,7,3,5,0,2,77,3,2,1,0.67,0,0
SampleDataItem,2,1,2,0,1,29,1,0,2,0,1,4
SampleDataGroup,2,2,2,0,1,72,25,0,2,1,1,3
SampleDataSource,2,4,1,0,4,81,5,0,0,0.5,1,3
BindableBase,0,2,0,0,0,44,3,1,0,-1,0,0
BooleanToVisibilityConverter,0,2,0,0,2,15,2,0,0,-1,0,0
LayoutAwarePage,3,15,1,1,4,447,32,0,0,0.27,1,0
RichTextColumns,3,4,2,2,1,171,13,0,0,0.75,0,0
SuspensionManager,6,7,2,0,5,191,23,0,0,0,1,2
SuspensionManagerException,0,2,0,0,2,9,2,0,0,-1,0,0
