Architecture smell,Project,Namespace,Cause
Unstable Dependency,CSharpAnalytics.Windows8,CSharpAnalytics,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): CSharpAnalytics.Protocols.Measurement
Feature Concentration,CSharpAnalytics.Windows8,CSharpAnalytics,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AnalyticsScreenNameAttribute' BaseAutoMeasurement' WindowsStoreAutoMeasurement' AutoMeasurement' MeasurementConfiguration]' [ITrackOwnView]' [AnalyticsUserOptions]. LCC (Lack of Component Cohesion) = 0.43
