Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Resources,2,1,8,0,0,99,1,0,0,0,0,2
VkAudioClass,0,21,1,0,15,248,34,0,0,0,11,1
MarshalEx,0,1,0,0,1,10,1,0,0,0,0,0
VkSongListExtension,0,3,0,0,2,134,7,0,0,0,3,2
VkTools,1,21,0,0,12,384,77,0,0,0,5,3
WinAPI,0,4,0,0,4,21,4,0,0,0,0,1
UserException,0,1,0,0,1,6,1,0,0,0,0,2
PlayerState,0,0,0,0,0,7,0,0,0,0,0,1
Serialization,0,2,0,0,2,22,6,0,0,0,0,2
Common,2,2,9,0,2,76,6,0,0,0,1,7
VkSong,0,2,8,0,2,45,2,0,0,0,1,4
Settings,0,5,12,0,4,71,5,0,0,0,3,5
SecurityTools,2,10,0,0,7,123,28,0,0,0,0,2
ThreadWorker,2,5,0,0,4,100,5,0,0,0,4,3
ControlExtension,0,1,0,0,1,11,2,0,0,0,0,2
BigMessageBoxForm,4,5,0,0,1,74,6,0,0,1,0,3
LoadingForm,8,10,1,0,3,174,18,0,0,1,3,2
SettingsForm,24,11,0,0,1,338,16,0,0,1,3,1
SearchForm,50,44,2,0,5,910,86,0,0,1,12,1
TrackBarEx,1,7,1,0,0,62,13,0,0,1,0,1
ListViewEx,5,5,0,0,0,42,7,0,0,1,0,1
