Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Murphy.Plugins,Tell,C:\repos\MrTiggr_Murphy\Plugins\Tell\Tell.cs,Check,The length of the statement  "			Answer (network' e' FormatBold (e.Data.Nick) + "' on " + FormatBold (t.Date.ToLongDateString ()) + " " + FormatBold (t.Date.ToLongTimeString ()) + " " + FormatBold (t.Name) + " wanted to tell you " + FormatBold (t.Text) + "."); " is 227.
Long Statement,Murphy.Plugins,Tell,C:\repos\MrTiggr_Murphy\Plugins\Tell\Tell.cs,Bot_OnMessage,The length of the statement  "		AnswerWithNotice (network' e' FormatItalic ("tell <recipient> <message>") + " - Tells <recipient> the <message> the next time he joins."); " is 138.
