Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EColumn,0,0,3,0,0,20,0,0,0,0,0,2
ECommand,0,0,10,0,0,57,0,0,0,0,0,1
ECommandType,0,0,0,0,0,14,0,0,0,0,0,0
EDatabase,0,0,8,0,0,36,0,0,0,0,0,6
ENoticeService,0,0,5,0,0,23,0,0,0,0,0,2
EParameter,0,0,3,0,0,29,0,0,0,0,0,2
TaskType,0,0,0,0,0,22,0,0,0,0,0,1
TaskInfo,0,0,11,0,0,95,0,0,0,0,0,2
TraceStage,0,0,0,0,0,22,0,0,0,0,0,2
TraceStatus,0,0,0,0,0,22,0,0,0,0,0,2
TraceLogInfo,0,0,10,0,0,103,0,0,0,0,0,3
RelatedTable,0,0,1,0,0,12,0,0,1,0,0,2
Result,0,0,5,0,0,47,0,0,0,0,0,1
Source,0,0,3,0,0,28,0,0,0,0,0,4
SourceType,0,0,0,0,0,21,0,0,0,0,0,5
Table,0,0,6,0,0,53,0,1,0,0,0,3
TaskUnit,0,0,4,0,0,47,0,0,0,0,0,1
