Implementation smell,Namespace,Class,File,Method,Description
Long Method,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The method has 133 lines of code.
Long Method,ODataService.Models,ProductsContextInitializer,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\Models\ProductsContextInitializer.cs,Seed,The method has 108 lines of code.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                                    new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource))); " is 148.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                                    new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource))); " is 148.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                                    new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource))); " is 148.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                                    new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource))); " is 148.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                                    new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource))); " is 148.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                                    new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource))); " is 148.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                        new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource)' " is 146.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                        new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource)' " is 146.
Long Statement,ODataService,ModelBuilder,C:\research\architectureSmells\repos\OData_ODataSamples\WebApiCore\ODataServiceSample\ODataService\ModelBuilder.cs,GetExplicitEdmModel,The length of the statement  "                        new KeySegment(new[] { new KeyValuePair<string' object>("Id"' id) }' entityContext.NavigationSource.EntityType()' entityContext.NavigationSource)' " is 146.
