Method,LOC,CC,PC
ResultSet:ResultSet,9,1,0
ResultSet:Show,5,1,0
ResultSet:Add,10,3,1
SearchForm:SearchForm,5,1,0
SearchForm:SearchForm_DragEnter,3,1,2
SearchForm:SearchForm_DragDrop,17,1,2
SearchForm:buttonBrowseFolder_Click,4,1,2
SearchForm:tags_TreeView_CheckedEntriesChanged,3,1,2
SearchForm:buttonSearch_Click,39,6,4
Program:Main,8,2,1
Tag:ToString,3,1,0
Tag:CompareTo,3,1,1
TaggingForm:TaggingForm,4,1,1
TaggingForm:TaggingForm_DragEnter,3,1,2
TaggingForm:TaggingForm_DragDrop,8,1,2
TaggingForm:AddFiles,26,7,1
TaggingForm:listFiles_DoubleClick,5,1,2
TaggingForm:menuFilesRemove_Click,6,3,2
TaggingForm:buttonApply_Click,20,6,3
TagSelectionControl:TagSelectionControl,8,1,0
TagSelectionControl:buttonAdd_Click,13,4,2
TagSelectionControl:buttonRemove_Click,4,1,2
TagSelectionControl:AddTag,4,1,1
TagSelectionControl:RemoveTag,4,1,1
TagUtils:WriteTags,4,1,2
TagUtils:ReadTags,9,1,1
